日期,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,中证500主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连
2025-08-01,3755.0652222691,108.1351074051,786.3275083123,2989.5722477734,5814.7342033291,5544.8142185907,118.4988646660,78778.4204873661,20963.5753380669,4569.4396086886,517.0347209714
2025-08-04,3776.6846170370,108.1700106076,797.2441892586,3003.4772349723,5903.4287184437,5603.8595862526,118.6481827919,78708.0826119310,20978.9070606447,4525.1322263109,503.7146372335
2025-08-05,3803.8952345897,108.2398170125,798.3460598588,3013.3085843503,5938.4443887395,5630.7479382956,118.7775918342,78959.2893099136,21014.6810799929,4509.7209628752,498.3278386631
2025-08-06,3817.8732915517,108.2547755279,799.5499555146,3020.1905289149,6010.0754300045,5689.4299498488,118.7875463760,78657.8412723344,21106.6714154598,4550.1755293940,495.4875266896
2025-08-07,3813.7730615095,108.3146095892,800.9170912593,3026.0893385417,5998.8775252906,5656.0011878494,118.8373190846,78838.7100948819,21208.8828993119,4515.5001866636,490.6883788723
2025-08-08,3805.0134791466,108.3395404481,803.7533878042,3041.8194975464,5985.5466863455,5656.5462220125,118.7775918342,78868.8548986399,21142.4454348081,4511.6473708047,479.7188981470
2025-08-11,3825.1418811719,108.1949414665,795.2649031805,3020.1905289149,6088.8162520401,5721.7686435221,118.0608648302,79401.4130983631,21157.7771573859,4532.8378580288,479.3271309782
2025-08-12,3849.7432614250,108.1201488898,791.7552412688,3038.8700927330,6117.6108641615,5761.5561374235,117.6029559110,79401.4130983631,21193.5511767341,4552.1019373234,485.0077549252
2025-08-13,3886.6453318047,108.1351074051,793.4692622024,3109.6558082545,6222.6578750488,5860.7523550956,117.7323649534,79763.1507434582,21249.7674928528,4519.3530025225,479.4250727704
2025-08-14,3880.1222385557,108.0254116260,794.4691077471,3103.7569986277,6158.1366145546,5795.7116116403,117.3441378262,79331.0752229280,21173.1088799637,4461.9765361342,474.4412409907
2025-08-15,3922.6155317202,107.9954945953,791.5103811354,3084.0942998717,6297.6660621799,5932.6968646159,116.9459561573,79441.6061700404,21229.3251960824,4509.7902581245,476.9820179764
2025-08-18,3949.0806529016,107.7162689756,793.4080471691,3101.7907287521,6384.9386211404,6002.6429155385,115.5622748578,79331.0752229280,21070.7446946176,4538.4784913187,475.4184629083
2025-08-19,3928.9522508763,107.7561583498,790.7553957242,3107.6895383789,6378.7175629660,5995.3757933648,116.1326315698,79270.7856154121,21019.5896941452,4527.0031980410,473.1708524978
2025-08-20,3979.0868818466,107.5365533953,788.3271994016,3106.7064034411,6466.3456109651,6081.8545472327,115.6123061484,79019.5789174295,21009.3586940507,4569.0792733924,471.8027418132
2025-08-21,3990.4557015091,107.6812930244,790.8166107575,3060.4990613646,6400.7578833552,6046.6090046899,116.1826628604,78919.0962382364,21065.6291945704,4647.4937774565,479.7182393457
2025-08-22,4094.6388193991,107.4666790916,789.0617798017,3035.9206879197,6530.8668714593,6186.5011065351,116.0525815050,79059.8257436924,21106.5531949484,4655.1439729750,482.3567385232
2025-08-25,4169.7475788082,107.7561583498,794.9588280138,3064.4316011158,6587.3896285865,6276.6134214899,116.8730946696,80105.2449270801,21249.7871962713,4649.4063263361,481.6726831809
2025-08-26,4145.8916949264,107.8010775451,796.9381140919,3029.0387433551,6590.2335408948,6282.7904753376,117.3433888006,79602.6395504514,21193.5166957516,4657.0565218546,484.7997933172
2025-08-27,4085.3201147578,107.8260326535,796.9789241142,2993.6458855943,6476.2993040441,6211.3909999802,117.4734701559,79602.6395504514,21290.7111966493,4613.0678976235,468.7733538687
2025-08-28,4156.5150182175,107.6014366773,799.0806402590,2987.7470759676,6543.8422213659,6328.7550230867,116.5328818941,79341.2847546045,21229.3251960824,4582.4671155497,470.7277977038
2025-08-29,4199.1946854748,107.6164097424,801.0191163148,3003.4772349723,6546.8638781934,6355.8250531840,116.6229382170,79823.7859161681,21219.0941959879,4574.8169200313,474.1480744154
2025-09-01,4203.2949155170,107.8060685667,816.0543739145,3002.4941000345,6559.3059945422,6372.1760780750,116.9831635088,80195.7138948733,21121.8996950901,4563.3416267536,472.4867971555
2025-09-02,4175.8979238715,107.7611493715,820.1031103994,2998.5615602833,6444.4830350951,6264.4409918488,116.7530195724,80075.0886044824,21198.6321957989,4548.0412357167,479.2296283869
2025-09-03,4128.1861561079,107.9657812609,830.7641049626,3014.2917192881,6347.7900166134,6166.8798766659,117.2233137033,80527.4334434482,21188.4011957044,4525.0906491614,481.9658497561
2025-09-04,4053.0773966988,108.0656016948,828.9940543386,2996.5952904077,6223.7243421644,6038.0701361357,117.4034263492,80185.6617873407,21080.9756947121,4452.4137917361,470.0437423615
2025-09-05,4152.9739104538,107.7561583498,831.6389575699,3015.2748542259,6421.9094811481,6266.6211285009,116.4228130549,80557.5897660459,21173.0546955626,4467.7141827730,471.0209642791
2025-09-08,4149.6191767829,107.6713109810,839.4312493976,3029.0387433551,6430.7967071115,6286.7873925332,116.1326315698,80065.0364969498,21198.6321957989,4484.9271226895,479.3273505786
2025-09-09,4124.6450483442,107.5814725906,851.5571134428,3023.1399337283,6368.4083808485,6243.1846594905,115.7924187943,80065.0364969498,21229.3251960824,4473.4518294119,471.8027418132
2025-09-10,4130.4226452218,107.2969843541,850.4991521503,3014.2917192881,6355.2552864227,6234.6457909363,114.8318180162,80205.7660024059,21270.2491964603,4492.5773182080,475.1252963330
2025-09-11,4251.1930573734,107.3868227445,847.2235412253,3035.9206879197,6565.7047972358,6471.9173299101,114.8118054999,80547.5376585134,21398.1366976416,4483.0145738099,478.0569620858
2025-09-12,4215.0364833650,107.5165893086,851.1502052534,3027.0724734795,6570.1484102175,6485.9065400946,115.3421371795,81482.3836590427,21607.8721995788,4444.7635962177,464.4735774312
2025-09-15,4219.3230875000,107.6114187207,848.5053020221,2990.6964807810,6548.6413233861,6462.4700710842,115.4722185349,81361.7583686518,21505.5621986338,4467.7141827730,476.7504120770
2025-09-16,4209.0725123946,107.8060685667,859.1662965853,2989.7133458432,6631.6480138842,6508.7979749420,115.5522685997,81301.4457234564,21464.6479304794,4483.0145738099,481.3298662703
2025-09-17,4242.9925972890,107.9607902392,852.1064394986,2951.3710832690,6707.1894345730,6588.0096066361,115.9525189239,80979.7782824140,21418.6193788058,4505.9651603653,486.4939316371
2025-09-18,4181.4891466563,107.8859249138,841.0995729743,2942.5228688289,6625.2492111906,6514.6116726810,115.6923562132,79994.6717442218,21260.0765897076,4461.9765361342,479.1862919670
2025-09-19,4202.7357932385,107.6413648509,844.9041645455,2963.1687025226,6619.2058975355,6523.8772534526,114.8718430486,80266.0786476013,21270.3051567462,4402.6875208662,474.5094025782
2025-09-22,4220.9067480833,107.7811134583,861.1194558946,2982.8314012786,6665.8949230389,6559.1364915289,115.2020495660,80577.6939811111,21219.1623215533,4385.4745809497,470.6119947541
2025-09-23,4224.4660072797,107.5215803303,870.2138539285,2878.6190978720,6584.7749945580,6503.8602901696,114.3915426595,80336.4434003293,21157.7909193218,4356.7863477555,460.9659103896
2025-09-24,4267.5517764995,107.4566970482,874.8526072881,2880.5853677476,6734.7567289938,6685.1148109060,114.1413862069,80376.6518304596,21178.2480533989,4423.7255585420,469.9299483849
2025-09-25,4294.5272146197,107.4167688747,869.4814191875,2916.9613604461,6710.0602174341,6696.6842483998,114.1814112393,83140.9814019174,21239.6194556305,4473.4518294119,478.0170696198
2025-09-26,4255.3753634591,107.4866431784,870.8445616221,2887.4673123122,6631.1034870460,6613.4944835633,114.2614613042,82899.7308211356,21219.1623215533,4442.8510473381,478.6991159890
2025-09-29,4330.6817948780,107.4666790916,881.4852107759,2883.5347725610,6745.7529859657,6742.2274309151,113.7911671732,82799.2097458099,21203.8194709954,4448.5886939769,479.9657735319
2025-09-30,4340.7975841730,107.6513468943,889.5013021078,2878.6190978720,6811.0094617659,6793.2798693798,113.9712798191,83543.0657032203,21152.6766358025,4393.1247764682,467.3966332993
2025-10-09,4408.2361794735,107.8509877620,930.1107394135,2889.4335821878,6856.7971547307,6905.3014070183,114.6016740797,87202.0328450772,21572.0478843846,4383.5620320701,458.9197712820
2025-10-10,4321.5026527399,107.7861044800,917.1303681705,2872.7202882452,6772.7929621260,6778.2212364514,114.0413236258,86357.6558123410,21459.5336469601,4335.7483100798,450.0531684823
2025-10-13,4295.0892029138,107.8709518488,943.5794004839,2882.5516376232,6739.0831251795,6748.8385380544,114.5116177568,85563.5393172677,21362.3622600935,4312.7977235245,442.0634824430
2025-10-14,4252.7527514197,107.9757633043,955.1966292923,2853.0575894893,6615.7808338885,6568.3185847780,114.8318180162,84849.8396824549,21336.7908424971,4245.8585127381,437.0942874673
2025-10-15,4310.0755574251,107.9358351308,976.9255266082,2867.8046135562,6720.1551418673,6682.9111085262,114.6517053703,86247.0826294827,21398.1181455174,4228.6455728216,433.5944221762
2025-10-16,4321.6899821712,107.9707722826,983.1105310876,2857.9732641783,6672.9253168406,6634.4296561712,115.0319431783,85463.4748898089,21459.4454485378,4261.1589037750,433.4972036959
2025-10-17,4252.0034336941,108.1005388466,1017.0670194961,2819.6310016041,6516.8145211418,6486.2306711315,115.9425126658,84780.3296808625,21372.5651025923,4209.5200840254,422.9003893422
2025-10-20,4274.7019706416,107.9158710440,987.0778859346,2846.1756449247,6551.3261022678,6532.7054546297,115.3721559538,85774.9087350638,21372.5651025923,4192.3071441089,423.6781371847
2025-10-21,4339.7711098912,107.9508081958,1011.2278869776,2840.2768352979,6664.5901743676,6660.8859058909,115.6623374389,85795.0012412093,21428.7817970276,4220.9953773031,425.5252883106
2025-10-22,4325.9628332481,107.9508081958,969.0111623236,2836.3442955467,6642.7450778038,6619.8456736889,115.6823499551,85815.0937473548,21510.5515343881,4286.0220392099,434.7610439399
2025-10-23,4344.4999717552,107.8410057186,958.5536218551,2888.4504472500,6653.3922677257,6644.5822520024,115.2820996309,86468.1001970830,21633.2061404288,4310.8851746449,446.9133539785
2025-10-24,4396.3282977854,107.8110595884,954.3014312755,2883.5347725610,6763.9027562250,6757.3960409780,115.0819744688,88125.7319540853,21694.5334434491,4320.4479190429,451.9687149545
2025-10-27,4446.0759245954,107.9807543260,950.2730402001,2882.5516376232,6791.6221644699,6849.7834130127,115.4722185349,88778.7384038134,21832.5198752449,4414.1628141439,455.8574541668
2025-10-28,4428.4845584611,108.2203233673,916.9472594852,2924.8264399485,6801.3514931916,6828.2326061486,116.0325689888,87382.3092267024,21607.6530975036,4412.2502652643,449.8299083877
2025-10-29,4486.1766732027,108.3750450397,926.6113289844,2918.9276303217,6901.9490807292,6971.7797196956,115.9024876334,89120.3110082866,21766.0819636395,4433.2883029400,449.7326899074
2025-10-30,4446.4542335445,108.4349373001,927.9134351906,2943.5060037667,6827.4187512762,6888.0126704064,116.2226878928,88366.8420278311,21714.9758777892,4370.1741899128,446.1356061360
2025-10-31,4389.3295822266,108.4848475170,937.8419950128,2970.0506470872,6828.5201847164,6831.7931742392,116.7530195724,87412.4479859206,21771.1925722246,4385.4745809497,445.9411691754
2025-11-03,4394.2475985652,108.4848475170,938.5133935254,2974.9663217762,6857.7081708815,6833.2923608037,116.5829131846,87703.7893250301,22077.8290873263,4395.0373253478,454.8852693638
2025-11-04,4350.8246806369,108.4648834302,931.3925002102,2964.1518374604,6752.4046228669,6696.4301871592,116.5929194427,86136.5738456825,21939.8426555305,4402.6875208662,450.6076562302
2025-11-05,4358.0302303368,108.4249552567,928.0151622379,3021.1736638527,6776.8765741660,6709.0781397581,116.5028631197,86066.2500741733,21868.2941353401,4398.8624231070,450.8020931908
2025-11-06,4428.3791497753,108.3401078879,933.6508406616,3016.2579891637,6864.1969458472,6839.7107248091,116.1826628604,86719.2565239015,22102.9434309374,4483.0145738099,447.5938833406
2025-11-07,4417.5708252254,108.2502694974,937.1705965002,3006.4266397857,6870.6857208129,6824.4199164433,116.0225627307,86337.4989071373,22062.1348577900,4460.0639872546,447.7883203012
2025-11-10,4429.5168681489,108.2901976710,952.1448178715,3011.3423144747,6879.0284314830,6829.7056279772,116.3527692482,86879.9965730654,22164.1562906584,4498.3149648468,448.9549420649
2025-11-11,4386.6628094074,108.2802156276,965.2676069808,3002.4941000345,6850.6632152044,6770.4301486332,116.3727817644,87030.6903691565,22102.9434309374,4444.7635962177,446.0383876557
2025-11-12,4387.8005277811,108.3251348228,962.0937231032,3007.4097747235,6831.5676774483,6753.6291369720,116.5228756359,87241.6616836840,22322.2895116045,4465.8016338934,453.5803330789
2025-11-13,4434.2573613726,108.2153323456,977.8207246249,3019.2073939771,6932.2363862017,6861.0423463564,116.2026753766,87954.9456518487,22495.7259474807,4494.4898670876,437.9162925846
2025-11-14,4361.6330051867,108.2203233673,970.0088722255,3039.8532276708,6833.6070067232,6736.8281253108,116.2326941509,87301.9392021205,22281.4809384571,4494.4898670876,444.2979387119
2025-11-17,4343.6191309370,108.2901976710,945.8631466273,2991.6796157188,6854.3710866134,6742.4913876685,116.5228756359,86849.8578138471,22164.1562906584,4486.8396715691,444.0078638879
2025-11-18,4318.5893267163,108.3051707360,934.7236480110,2989.7133458432,6814.8822561079,6682.4608066769,116.6029257008,86046.1575680278,21898.9005652006,4465.8016338934,443.6210974559
2025-11-19,4328.2599328925,108.2303054106,953.7155800781,2971.0337820250,6765.1967792278,6658.8638801865,116.1626503442,86478.1464501557,22006.0230697124,4505.9651603653,449.1325191113
2025-11-20,4303.6093681296,108.2901976710,949.0487591642,2966.1181073360,6733.1236915402,6607.1394173194,115.9425126658,86498.2319562410,21965.2144965651,4490.6647693284,440.4302743923
2025-11-21,4198.5600382943,108.2352964323,940.4049952105,2961.2024326470,6505.6457806002,6390.0476936075,115.6518043080,86026.2225632370,21771.3737741151,4461.9765361342,432.5982541451
2025-11-24,4205.0071090784,108.3302923041,943.8340940560,2960.2192977092,6577.0223052228,6444.4150122415,115.8623172568,86448.0181910278,21812.1823472625,4475.3643782915,433.0817121851
2025-11-25,4240.8452378489,108.2152973014,960.2491293576,2962.1855675848,6648.2134362749,6512.7517113577,115.4412913591,86970.2413492450,21898.9005652006,4452.4137917361,433.7585534410
2025-11-26,4259.8072107434,107.8453133798,960.4723251405,2964.1518374604,6652.1067012543,6521.6241557181,114.5691662855,86960.1985962023,21888.6984219138,4479.1894760507,430.2776555534
2025-11-27,4259.4279712855,107.8903114243,960.9187167062,3003.4772349723,6654.7022112406,6509.1649785312,114.6994838252,87361.9087179079,21934.6080667046,4429.4632051808,432.7916373611
2025-11-28,4271.9428733959,107.9353094688,967.7769143971,2992.6627506566,6730.5281815540,6582.7873891813,114.7696548082,87803.7898517839,22046.8316428598,4494.4898670876,438.8832086645
2025-12-01,4318.9685661742,108.0353051233,977.2728804307,2982.1437251709,6757.5956428394,6636.9659324033,114.6493616946,89661.6991646720,22306.9862966742,4553.7788823556,440.6236576083
2025-12-02,4300.3858327376,107.9753077306,972.3422826825,2995.8184583022,6710.8764630865,6590.3384056583,114.1681892401,89300.1600551370,22352.8959414650,4544.2161379575,438.7865170565
2025-12-03,4283.6992965904,108.0353051233,970.5972974712,2994.7665557537,6669.9044840174,6560.3231151624,113.8875053084,89591.3998933735,22383.5023713255,4523.1781002818,433.2750954011
2025-12-04,4295.4557197850,107.6653212017,967.2696512543,2980.0399200738,6686.5899053577,6591.2822827179,112.7246718768,91368.9671819204,22505.9280907676,4517.4404536429,437.6262177606
2025-12-05,4336.9824404239,107.8653125107,975.0003415508,2967.4170894911,6785.2192848362,6685.6699886796,112.7848184336,93176.6627295953,22796.6891744425,4473.4518294119,438.6898254485
2025-12-08,4373.7686678392,107.9053107725,972.6263500424,2922.1852799030,6841.3935366820,6743.0577139043,112.5141589280,93367.4750374054,22745.8037075352,4488.7522204488,442.4607981601
2025-12-09,4345.3257084975,107.9753077306,965.3623418373,2906.4067416745,6811.1743846990,6696.2414117473,112.8650138427,91479.4374653894,22211.5063050093,4440.9384984585,431.3412632413
2025-12-10,4336.7928206950,108.0253055579,970.2929395855,2896.9396187375,6833.0508260119,6722.4811940047,113.0655023654,92242.6866966299,22379.4283458031,4414.1628141439,429.0206646495
2025-12-11,4303.9886075875,108.0953025160,971.8147290139,2892.7320085432,6771.1293734821,6677.3638705550,113.4664794107,92604.2258061649,22359.0741590402,4460.0639872546,425.1530003299
2025-12-12,4336.6032009660,107.9803075134,984.7600844187,2913.7700595145,6824.1519346303,6771.3740256928,112.7447207291,94470.1543079466,22562.6160266692,4414.7266150843,423.1224765622
2025-12-15,4309.6771994559,107.8653125107,997.4416629892,2901.1472289317,6774.2810641798,6716.4403808231,111.8024246725,92784.7995321438,22308.1886921330,4435.5062439957,422.0588688743
2025-12-16,4265.8750420696,107.9003109898,985.5311243958,2921.1333773544,6663.9718897630,6616.7669633275,111.6620827066,92212.9827332107,22231.8604917721,4409.0594435630,415.5923826601
2025-12-17,4340.5852152739,108.0003066443,993.9516925666,2899.0434238346,6762.2304821006,6745.7005696712,112.4139146667,93115.8513631050,22303.1001454423,4424.1719009531,411.8283085951
2025-12-18,4314.2280729505,108.0053064270,994.7430230694,2889.5763008976,6744.0619121967,6702.4710003408,112.5241833541,92895.1501424642,22343.8085189681,4484.6217305135,414.4342060247
2025-12-19,4334.7070036766,108.1453003433,994.1343072980,2876.9534703148,6799.4945897607,6768.1648436901,112.9351848256,93476.9988150628,22577.8816667414,4611.1885611556,411.7317938755
2025-12-22,4372.0357634622,107.9753077306,1015.3987782450,2883.2648856062,6859.5977317917,6834.4952470528,112.2535238485,94620.6324129290,22613.5014935764,4760.4240778829,422.6379571920
2025-12-23,4379.2729719921,108.2152973014,1028.9731399469,2887.4724958004,6853.0647815709,6844.9185961527,113.1056000699,94229.3893399747,22588.0587601228,4800.0942785319,425.5333987804
2025-12-24,4397.1755404607,108.2252968669,1029.4195315125,2869.5901524749,6966.1781482502,6940.6238924331,113.1156244961,96406.3059253867,22725.4495207724,4811.4286215745,429.2009581258
2025-12-25,4410.8881460962,108.1902983878,1023.4135359016,2903.2510340289,7043.4536165757,7010.1760582448,112.7848184336,96516.6565357071,22669.4755071744,4866.2112796136,427.2706637335
2025-12-26,4434.6947531023,108.2952938250,1031.0630640953,2934.8081104857,7088.2509895180,7065.5145661931,113.2359176097,99034.6568257458,22801.7777211332,4987.1109387345,426.4020312569
2025-12-29,4409.7454289599,107.9703079479,1021.8105843702,2917.9776697087,7066.9722373704,7032.5388799500,112.0931330304,99175.1030570627,22969.6997619271,4837.8754220072,419.6460008839
2025-12-30,4421.9344117470,107.9353094688,999.1460671491,2922.1852799030,7087.1310551945,7066.2726279458,112.1031574565,98402.6487848198,22964.6112152364,4858.6550509186,420.9006922389
2025-12-31,4401.5559561498,107.8553129452,991.7603157896,2891.6801059947,7075.5584005177,7064.7565044404,111.6821315589,98553.1268898022,23330.9865769685,4826.5410789646,417.1366181739
2026-01-05,4488.9738170763,107.8503131625,1009.4536542112,2896.9396187375,7241.4953361249,7262.9896527757,111.5919117237,101673.0395997705,24063.7373004327,4766.0912494042,407.0025726144
2026-01-06,4566.4881294883,107.6953198980,1019.5786265418,2920.0814748058,7349.5689983482,7425.2148678571,111.2009591045,105655.6934449711,24765.9567437526,4864.3222224399,413.2760293894
2026-01-07,4544.9669567547,107.6053238090,1013.4103067251,2956.8980640055,7356.1019485690,7457.0534614711,110.7398355023,103739.6055748620,24781.1848376717,4864.3222224399,401.7907777552
2026-01-08,4511.6377069462,107.7853159871,1012.4363614909,2926.3928900972,7423.2980079824,7475.8154898509,111.2711300874,101542.6252421191,24126.3767991507,4803.8723928795,401.6942630356
2026-01-09,4537.3488425128,107.7603170735,1021.1004159703,2930.6005002914,7615.7400559138,7664.1938354009,111.1408125477,101733.2308417634,24755.8046811399,4824.6520217908,417.6191917720
2026-01-12,4560.7745438068,107.8403135971,1041.1880364260,2934.8081104857,7835.0605276105,7840.0641620311,111.4716186101,104136.8511806119,25024.8343403772,4856.7659937448,422.2518983135
2026-01-13,4538.6820125051,107.8453133798,1042.1011100830,2904.3029365774,7684.4293610920,7744.3588657507,111.6219850021,102634.5884688316,24745.6526185271,4854.8769365711,430.0695906023
2026-01-14,4511.4472540901,107.9253099034,1055.3898106250,2893.7839110918,7692.0822456363,7790.0320863518,111.5417895930,104277.0623670448,24968.9979960072,4832.2082504859,431.3211922763
2026-01-15,4525.1598597256,108.0303053406,1049.7062111542,2882.2129830576,7704.0282117543,7786.6208084646,111.4615941839,102965.0862654233,24745.6526185271,4767.9803065780,429.9733135504
2026-01-16,4510.8758955220,108.0603040370,1047.2183722400,2868.5382499263,7689.2573587126,7793.2517507589,111.4315209055,100922.0089774020,24288.8098009543,4739.6444489715,422.4637035063
2026-01-19,4517.5575433421,108.0353051233,1063.7028333385,2868.5382499263,7693.9316792954,7845.1625561487,111.1909346783,101332.6274519553,24456.3188340643,4750.9787920141,421.1158247805
2026-01-20,4496.3671745410,108.1752990396,1072.1574403804,2878.0053728634,7630.5478921926,7822.4278968539,111.7623269680,101382.7028756813,24314.1899574861,4858.6550509186,420.7307165731
2026-01-21,4509.3486617345,108.1952981705,1104.6611569268,2866.4344448292,7721.9776027922,7931.7437169630,112.5241833541,101432.7782994073,24522.3072410471,4868.1003367874,424.3892445433
2026-01-22,4507.2487152767,108.1453003433,1099.8877424247,2911.6662544173,7776.1997215528,7960.9198630580,112.4439879451,100851.9033841856,24420.7866149198,5004.1124532983,429.7807594467
2026-01-23,4490.0673351677,108.1902983878,1128.2652871133,2893.7839110918,7976.0736696735,8199.8232411473,112.5743054848,101492.8688078786,24659.3600863189,5145.7917413306,425.4482921136
2026-01-26,4499.4216421159,108.1752990396,1156.2585314818,2912.7181569659,7784.8004714251,8037.8387936720,112.7848184336,102033.6833841195,24583.2196167235,5136.3464554617,440.2749580981
2026-01-27,4500.3761632331,108.1802988224,1161.3757936388,2909.5624493202,7839.3965358323,8103.2009391445,112.3637925360,102754.7694857740,24674.5881802380,4966.3313098231,430.0695906023
2026-01-28,4512.7849377563,108.2052977360,1199.6237886539,2926.3928900972,7859.7765735733,8168.5630846170,112.3637925360,103215.4633840533,26029.8885390374,5072.1185115538,443.1632696535
2026-01-29,4557.4565260399,108.2452959978,1263.2558311274,2947.4309410684,7807.4241830459,8081.4135573203,112.4439879451,109274.5896549006,25979.1282259737,5036.2264252523,454.9090699789
2026-01-30,4495.7944618707,108.3052933905,1174.5633625176,2910.6143518688,7742.9185590032,7935.5328268454,112.1933772917,103836.3986382559,24933.4657768626,4977.6656528657,453.2723600975
2026-02-02,4373.8066630963,108.2452959978,1020.0139548443,2892.7320085432,7394.7751619959,7531.8031688689,112.3337192576,98728.7054182028,23385.2762284214,4809.5395644007,432.2839627948
2026-02-03,4446.0441305954,108.2552955632,1106.1579055419,2868.5382499263,7687.1166887640,7892.8021364222,112.2334749963,104657.6355873624,24172.0610809079,4864.3222224399,432.6690710022
2026-02-04,4484.8383261041,108.2352964323,1154.6201985383,2864.3306397321,7706.2804649404,7922.9171506109,111.9728399168,105318.6311805458,24319.2659887925,4928.5501663478,445.1850877423
2026-02-05,4457.7014996891,108.3152929559,1118.2734787910,2872.7458601206,7552.5944952127,7738.6056397217,112.4439879451,101132.3257570513,23740.5984198669,4858.6550509186,446.2441353126
2026-02-06,4431.3290909197,108.4152886104,1102.4564866695,2876.9534703148,7506.5638563578,7735.9372207430,112.8449649904,100250.9982994735,23669.5339815778,4879.4346798300,448.7275144903
2026-02-09,4511.2107348736,108.4852855686,1138.6818484210,2870.6420550235,7733.7109680947,7921.0111370547,113.0053558086,101993.6230451387,23897.9553903642,4903.9924230889,443.3786977999
2026-02-10,4513.8861966328,108.4802857859,1133.9084339188,2875.9015677663,7730.3291252401,7901.1885960697,112.9552336779,101713.2006722730,23872.5752338324,4939.8845093904,454.7449332670
2026-02-11,4505.0953937097,108.5352833958,1143.1923205988,2916.9257671601,7741.6019347555,7944.6457051521,113.0254046608,102334.1359264755,24004.0767075781,4968.2203669968,455.4135353533
2026-02-12,4507.0064378234,108.5802814404,1138.8638854147,2934.8081104857,7832.7238116723,8051.7636670133,112.9752825302,102484.3621976536,23963.6147156564,4930.4392235216,455.4135353533
2026-02-13,4421.2005571169,108.5002849168,1122.6625929731,2945.3271359713,7692.7530935218,7885.9404876197,113.1156244961,100531.4206723391,23533.7060514878,4915.3267661315,440.0356873684
2026-02-24,4475.0920011241,108.4952851340,1163.5197848982,2925.3409875486,7769.7839585442,7978.1915437421,113.3658581579,101710.2647187802,23907.9794767640,5055.1169969899,471.1734416732
2026-02-25,4520.9570598536,108.3704114115,1164.0861222120,2977.9361149767,7896.2273052762,8128.1948106188,112.8053347554,102789.2067273872,24110.2894363727,5017.3358535147,466.3977124854
2026-02-26,4502.6110363618,108.2605225356,1159.4542920383,2981.0918226224,7931.7366552499,8136.2000675550,112.1947646205,102569.4222441524,24120.4049343531,4968.2203669968,461.9085270488
2026-02-27,4504.1398716528,108.2854972801,1160.8903616555,2980.0399200738,8014.4039250301,8239.1247995924,112.1747459276,103818.1977170772,24110.2894363727,4958.7750811280,466.4932270691
2026-03-02,4501.6555143050,108.4203609005,1210.7684979364,2972.6766022339,7913.3243997080,8221.5894748749,112.8453721413,103748.2662905935,24747.5658091403,5244.0227143662,504.1259730694
2026-03-03,4444.5152953044,108.3903912071,1195.3762588003,2983.1956277195,7636.7648062616,7877.7446293278,112.8754001807,101999.9806284987,24181.0979222358,5296.9163152316,546.6299628412
2026-03-04,4386.8017630697,108.4453356450,1166.1087554757,2975.8323098796,7575.5158745608,7833.1439121116,112.8754001807,101560.4116620292,25081.3772424947,5378.1457737034,612.3439964660
2026-03-05,4423.1116012306,108.4353457472,1165.0367598459,2990.5589455594,7637.3284467373,7867.6427574797,112.8754001807,100980.9798425921,25101.6082384556,5497.1563756505,634.3123507302
2026-03-06,4439.3554761973,108.4253558494,1153.7100135697,3066.2959290558,7714.1714316012,7931.4942116140,112.8854095272,100951.0092312419,25000.4532586512,5733.2885223709,634.9809528165
2026-03-09,4394.6370439360,108.2055780976,1152.9009602642,3150.4481329407,7694.6318951077,7878.5070347503,111.6242318715,100091.8517058696,25227.4091587197,5965.6425547437,737.1815574364
2026-03-10,4456.5548732209,108.1955881998,1163.0141265823,3127.3062768724,7809.8024323242,7999.1576928608,111.5942038321,101420.5488090616,25182.0179787060,5856.0772386655,636.4136715728
2026-03-11,4478.5318805288,108.1506336597,1165.3942935485,3227.2370189857,7809.2387918484,7967.1366651159,111.3539795167,101050.9112690759,25509.8431676937,6290.5603886310,632.3065444713
2026-03-12,4451.2039497025,108.2005831487,1161.3601122499,3212.5103833058,7775.6082434606,7910.9092652065,111.5141290603,100911.0484161083,25545.1474188155,6609.8110509969,689.9018384767
2026-03-13,4450.8217408797,108.1106740685,1145.6066342787,3290.3511718994,7690.8742919359,7827.8070741541,111.1638019337,100211.7341512704,25287.9307320712,6549.3612214365,717.1234948475
2026-03-16,4455.4082467527,108.0107750904,1131.0835816037,3230.3927266314,7690.8742919359,7794.0706342086,110.7334000354,99622.3121280499,25388.8000209906,6594.6985936068,733.2054840499
2026-03-17,4422.9204968192,108.0307548860,1128.7235855440,3229.3408240828,7528.3579547544,7624.0542249912,110.7934561142,99242.6843842807,25207.2353009358,6534.2487640464,724.3556320036
2026-03-18,4444.5152953044,108.1556286086,1126.3030767648,3193.5761374317,7590.7341674067,7706.0128079099,111.0837271619,98493.4191005258,25015.5836519891,6413.3491049256,699.8044295526
2026-03-19,4382.5974660195,108.2205629443,1074.3629925449,3199.8875527231,7443.6240032297,7515.7926549964,111.1738112802,94308.3726951795,24390.1940606894,6454.9083627484,775.4563905934
2026-03-20,4392.3437909995,108.1456387108,1050.9243991999,3186.2128195918,7398.9085254850,7475.7663703152,110.7734374213,94627.9943776881,24228.8031984185,6281.1151027622,736.1554347319
