date,策略名称,股指期货信号,股指期货仓位,沪深300主连,中证1000主连,红利低波ETF,10年国债主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连
2018-11-30,风险平价策略,-1.0,0.0,0.0,0.0,0.0,0.4512258690991645,0.0,0.09402295874181137,0.10283782750171618,0.0408947081891733,0.03024589096327814,0.05252466215872333,0.2282480833461333
2018-12-07,风险平价策略,-1.0,0.0,0.0,0.0,0.0,0.46167594985228544,0.0,0.0851032650407961,0.0972704178802058,0.041830894598039965,0.02953711553732964,0.05187659534346878,0.23270576174787416
2018-12-14,风险平价策略,-1.0,0.0,0.0,0.0,0.0,0.41113512012868464,0.0,0.09328850048723199,0.11298978973046785,0.04616870097723912,0.03379264528304355,0.05759060520140113,0.24503463819193178
2018-12-21,风险平价策略,-1.0,0.0,0.0,0.0,0.0,0.4020940548454406,0.0,0.08458209468390868,0.11652403187775111,0.045922326092378854,0.029032930138807603,0.060810013443281526,0.2610345489184317
2018-12-28,风险平价策略,-1.0,0.0,0.0,0.0,0.0,0.4171448152132909,0.0,0.08721272235226352,0.11178582840769374,0.03996977786284472,0.02479326853243404,0.061736887407908704,0.2573567002235644
2019-01-04,风险平价策略,-1.0,0.0,0.0,0.0,0.0,0.41972452578703107,0.0,0.07897739564522913,0.09777331043119461,0.04086880019828771,0.0248859305653256,0.06522799637251643,0.2725420410004153
2019-01-11,风险平价策略,-1.0,0.0,0.0,0.0,0.0,0.4406187236795192,0.0,0.08669329725154071,0.10567849460602727,0.047331036120155726,0.028460798018830606,0.06586083836823038,0.2253568119556962
2019-01-18,风险平价策略,-1.0,0.0,0.0,0.0,0.0640604353197034,0.40062718207223214,0.0,0.07709354266458998,0.09327741613428592,0.04732839161153688,0.02580751166242412,0.0547724091390431,0.23703311139618446
2019-01-25,风险平价策略,1.0,0.3,0.3,0.0,0.04807715757188817,0.2731622625065982,0.0,0.0559649401132429,0.06594729678389157,0.03520396604546937,0.018858467581525064,0.04099952635292423,0.16178638304446047
2019-02-01,风险平价策略,1.0,0.3,0.3,0.0,0.049013471574822706,0.27272144625233125,0.0,0.0571362848374735,0.06453261758092463,0.03410350853176442,0.018059257558771556,0.04047018064104416,0.16396323302286775
2019-02-15,风险平价策略,1.0,0.3,0.3,0.0,0.0477995268927925,0.273371342131511,0.0,0.0603233282138613,0.06257630460597563,0.03084560721864713,0.020280987839356432,0.041571676509892005,0.16323122658796402
2019-02-22,风险平价策略,1.0,0.3,0.3,0.0,0.049559258746426124,0.2763921463812211,0.0,0.06552827902092166,0.06822659453694475,0.03277942765431997,0.02151671808838558,0.04257062026098974,0.14342695531079097
2019-03-01,风险平价策略,1.0,0.3,0.3,0.0,0.054242534502880316,0.24246799165332236,0.0,0.07276960196053804,0.07829947605269826,0.036932685978145675,0.02155042443557507,0.046803577267495663,0.14693370814934453
2019-03-08,风险平价策略,1.0,0.3,0.3,0.0,0.04422841585127338,0.2906317824784649,0.0,0.06821416410965137,0.0835303179044844,0.03805874703255143,0.02138111415976869,0.04710951841045532,0.10684594005335052
2019-03-15,风险平价策略,1.0,0.3,0.3,0.0,0.04370737363291162,0.2797738845558477,0.0,0.06854253653140538,0.08828587348314838,0.03833401012519923,0.02272706662677102,0.04949298264701874,0.10913627239769784
2019-03-22,风险平价策略,1.0,0.3,0.3,0.0,0.04675044995479013,0.27783285544540526,0.0,0.06728867643560858,0.08611220411515545,0.03678805406623868,0.02368875843252968,0.05030983750297225,0.11122916404729995
2019-03-29,风险平价策略,1.0,0.3,0.3,0.0,0.04755347747570578,0.2952624164183233,0.0,0.0644315059539761,0.08860594969319331,0.042039113244076116,0.02409056503417048,0.04869315309236671,0.0893238190881881
2019-04-04,风险平价策略,1.0,0.3,0.3,0.0,0.05559107210394165,0.2447321074411013,0.0,0.07219395045860634,0.09441517844152149,0.04354477429893819,0.028005064822384695,0.05693567350921706,0.10458217892428917
2019-04-12,风险平价策略,1.0,0.3,0.3,0.0,0.05450092608183341,0.24088586809393456,0.0,0.0734696847426861,0.10138322299602283,0.04728623876154792,0.028957078851142636,0.055688683702058185,0.09782829677077433
2019-04-19,风险平价策略,1.0,0.3,0.3,0.0,0.05417136045767388,0.24417004100379228,0.0,0.0807370555392094,0.11147527838420798,0.03412640828695476,0.029363270848255154,0.05853886231464602,0.08741772316526059
2019-04-26,风险平价策略,1.0,0.3,0.3,0.0,0.04147256970444401,0.2361910622321992,0.0,0.08131440007498626,0.11626827110084616,0.03633520296825796,0.031858662872483415,0.057980072230190374,0.09857975881659257
2019-04-30,风险平价策略,1.0,0.3,0.3,0.0,0.04227544304260905,0.2323077992513392,0.0,0.08166755843279747,0.11772391918654118,0.03711947259822554,0.02956009577828672,0.05925768389968222,0.10008802781051857
2019-05-10,风险平价策略,1.0,0.3,0.3,0.0,0.031696957729879904,0.2757056712015176,0.0,0.06172669788585194,0.08248274424824734,0.0349614208471201,0.02696234071533779,0.06893030121904918,0.11753386615299612
2019-05-17,风险平价策略,1.0,0.3,0.3,0.0,0.029938876540826206,0.2782582823518472,0.0,0.06175968618812694,0.08315236260198464,0.02934678417415087,0.028734691414429078,0.07121571407955708,0.11759360264907796
2019-05-24,风险平价策略,1.0,0.3,0.3,0.0,0.03121619411554712,0.28367148594255537,0.0,0.05728858108248935,0.08166465592614514,0.027039932428169773,0.024265981430701647,0.07561651209255639,0.11923665698183515
2019-05-31,风险平价策略,1.0,0.3,0.3,0.0,0.03521474505111245,0.28339876075843107,0.0,0.055119640953324,0.08531931950513137,0.02812072886768602,0.02199605585212354,0.06889850708489169,0.12193224192729982
2019-06-06,风险平价策略,1.0,0.3,0.3,0.0,0.03678458994901692,0.3019474252625865,0.0,0.05397920732527814,0.07390568780505005,0.02803161190898255,0.01945585061203807,0.05079370446795314,0.1351019226690946
2019-06-14,风险平价策略,1.0,0.3,0.3,0.0,0.03831282528195674,0.2941693228222158,0.0,0.054964114681018035,0.0762277131673338,0.027258378054564762,0.019757926205324298,0.05382440458471913,0.1354853152028674
2019-06-21,风险平价策略,1.0,0.3,0.3,0.0,0.043851238480146396,0.30338305552670314,0.0,0.060639511454236746,0.07459119050570662,0.02994249761092706,0.020218415860214455,0.05054137839993665,0.11683271216212888
2019-06-28,风险平价策略,1.0,0.3,0.3,0.0,0.045379869533487105,0.3072092058391582,0.0,0.06508913918818933,0.07983748016788228,0.0324162143788588,0.02117328147248562,0.05251527404586565,0.09637953537407289
