日期,一天期国债逆回购
2025-05-12,1.4600000000
2025-05-13,1.4490000000
2025-05-14,1.4770000000
2025-05-15,1.4130000000
2025-05-16,1.5610000000
2025-05-19,1.5140000000
2025-05-20,1.5250000000
2025-05-21,1.5320000000
2025-05-22,1.5040000000
2025-05-23,1.6700000000
2025-05-26,1.6510000000
2025-05-27,1.7350000000
2025-05-28,1.7930000000
2025-05-29,1.5860000000
2025-05-30,1.6150000000
2025-06-03,1.5330000000
2025-06-04,1.5080000000
2025-06-05,1.4360000000
2025-06-06,1.4660000000
2025-06-09,1.4540000000
2025-06-10,1.5040000000
2025-06-11,1.5270000000
2025-06-12,1.5000000000
2025-06-13,1.5830000000
2025-06-16,1.5490000000
2025-06-17,1.6530000000
2025-06-18,1.6470000000
2025-06-19,1.4110000000
2025-06-20,1.4950000000
2025-06-23,1.5640000000
2025-06-24,1.6070000000
2025-06-25,1.7600000000
2025-06-26,1.8040000000
2025-06-27,3.5050000000
2025-06-30,2.4940000000
2025-07-01,1.5400000000
2025-07-02,1.4200000000
2025-07-03,1.2590000000
2025-07-04,1.4330000000
2025-07-07,1.4880000000
2025-07-08,1.4960000000
2025-07-09,1.4640000000
2025-07-10,1.2830000000
2025-07-11,1.4030000000
2025-07-14,1.4890000000
2025-07-15,1.5090000000
2025-07-16,1.5010000000
2025-07-17,1.2780000000
2025-07-18,1.3830000000
2025-07-21,1.3890000000
2025-07-22,1.5530000000
2025-07-23,1.5750000000
2025-07-24,1.3200000000
2025-07-25,1.4130000000
2025-07-28,1.3920000000
2025-07-29,1.6640000000
2025-07-30,1.8370000000
2025-07-31,1.2390000000
2025-08-01,1.3420000000
2025-08-04,1.3430000000
2025-08-05,1.5060000000
2025-08-06,1.5080000000
2025-08-07,1.1910000000
2025-08-08,1.2680000000
2025-08-11,1.4840000000
2025-08-12,1.4910000000
2025-08-13,1.4590000000
2025-08-14,1.3220000000
2025-08-15,1.2980000000
2025-08-18,1.3330000000
2025-08-19,1.6310000000
2025-08-20,1.6670000000
2025-08-21,1.1200000000
2025-08-22,1.2540000000
2025-08-25,1.2290000000
2025-08-26,1.4910000000
2025-08-27,1.5330000000
2025-08-28,1.1630000000
2025-08-29,1.2290000000
2025-09-01,1.1460000000
2025-09-02,1.1550000000
2025-09-03,1.1190000000
2025-09-04,1.0470000000
2025-09-05,1.3860000000
2025-09-08,1.3590000000
2025-09-09,1.5780000000
2025-09-10,1.5580000000
2025-09-11,1.1350000000
2025-09-12,1.3520000000
2025-09-15,1.3730000000
2025-09-16,1.6780000000
2025-09-17,1.6670000000
2025-09-18,1.2730000000
2025-09-19,1.4110000000
2025-09-22,1.6150000000
2025-09-23,1.6410000000
2025-09-24,1.6910000000
2025-09-25,1.5730000000
2025-09-26,1.4660000000
2025-09-29,1.5310000000
2025-09-30,1.5950000000
2025-10-09,1.5020000000
2025-10-10,1.4950000000
2025-10-13,1.4160000000
2025-10-14,1.3450000000
2025-10-15,1.5330000000
2025-10-16,1.3930000000
2025-10-17,1.3040000000
2025-10-20,1.2570000000
2025-10-21,1.2000000000
2025-10-22,1.4750000000
2025-10-23,1.4330000000
2025-10-24,1.4060000000
2025-10-27,1.4360000000
2025-10-28,1.6610000000
2025-10-29,1.6150000000
2025-10-30,1.3180000000
2025-10-31,1.3620000000
2025-11-03,1.5260000000
2025-11-04,1.5050000000
2025-11-05,1.4620000000
2025-11-06,1.3560000000
2025-11-07,1.2770000000
2025-11-10,1.2840000000
2025-11-11,1.6090000000
2025-11-12,1.5470000000
2025-11-13,1.1160000000
2025-11-14,1.2770000000
2025-11-17,1.3880000000
2025-11-18,1.6690000000
2025-11-19,1.6130000000
2025-11-20,1.1430000000
2025-11-21,1.4340000000
2025-11-24,1.4380000000
2025-11-25,1.4350000000
2025-11-26,1.4460000000
2025-11-27,1.3930000000
2025-11-28,1.5190000000
2025-12-01,1.4640000000
2025-12-02,1.4320000000
2025-12-03,1.4070000000
2025-12-04,1.2700000000
2025-12-05,1.4360000000
2025-12-08,1.4440000000
2025-12-09,1.4390000000
2025-12-10,1.4230000000
2025-12-11,1.2890000000
2025-12-12,1.5320000000
2025-12-15,1.5100000000
2025-12-16,1.6710000000
2025-12-17,1.6270000000
2025-12-18,1.2710000000
2025-12-19,1.4790000000
2025-12-22,1.5150000000
2025-12-23,1.8130000000
2025-12-24,1.8270000000
2025-12-25,1.4120000000
2025-12-26,1.6900000000
2025-12-29,1.8730000000
2025-12-30,2.1360000000
2025-12-31,1.9800000000
2026-01-05,1.5070000000
2026-01-06,1.7120000000
2026-01-07,1.6470000000
2026-01-08,1.2370000000
2026-01-09,1.3850000000
2026-01-12,1.6320000000
2026-01-13,1.5610000000
2026-01-14,1.5720000000
2026-01-15,1.4000000000
2026-01-16,1.3310000000
2026-01-19,1.5790000000
2026-01-20,1.5730000000
2026-01-21,1.5720000000
2026-01-22,1.5130000000
2026-01-23,1.3750000000
2026-01-26,1.4210000000
2026-01-27,1.4020000000
2026-01-28,1.4720000000
2026-01-29,1.5610000000
2026-01-30,1.6290000000
2026-02-02,1.7290000000
2026-02-03,1.6480000000
2026-02-04,1.5550000000
2026-02-05,1.4580000000
2026-02-06,1.3820000000
2026-02-09,1.6180000000
2026-02-10,1.6460000000
2026-02-11,1.5910000000
2026-02-12,1.4000000000
2026-02-13,1.5200000000
2026-02-24,1.6700000000
2026-02-25,1.5980000000
2026-02-26,1.5640000000
2026-02-27,1.5910000000
2026-03-02,1.2500000000
2026-03-03,1.2490000000
2026-03-04,1.2550000000
2026-03-05,1.2050000000
2026-03-06,1.3620000000
2026-03-09,1.5610000000
2026-03-10,1.5040000000
2026-03-11,1.5350000000
2026-03-12,1.4720000000
2026-03-13,1.2920000000
2026-03-16,1.5300000000
2026-03-17,1.4980000000
2026-03-18,1.4310000000
2026-03-19,1.3410000000
2026-03-20,1.2140000000
2026-03-23,1.5020000000
2026-03-24,1.4840000000
2026-03-25,1.4850000000
2026-03-26,1.4210000000
2026-03-27,1.2760000000
2026-03-30,1.5700000000
2026-03-31,1.3970000000
2026-04-01,1.3190000000
2026-04-02,1.1860000000
2026-04-03,1.0820000000
2026-04-07,1.3650000000
2026-04-08,1.3940000000
2026-04-09,1.3680000000
2026-04-10,1.4020000000
2026-04-13,1.3560000000
2026-04-14,1.3520000000
2026-04-15,1.3560000000
2026-04-16,1.3160000000
2026-04-17,1.1200000000
2026-04-20,1.3790000000
2026-04-21,1.3740000000
2026-04-22,1.3810000000
2026-04-23,1.2880000000
2026-04-24,1.0330000000
2026-04-27,1.3710000000
2026-04-28,1.3670000000
2026-04-29,0.9110000000
2026-04-30,1.1210000000
2026-05-06,1.4320000000
2026-05-07,1.3580000000
2026-05-08,1.0870000000
2026-05-11,1.0050000000
2026-05-12,0.9430000000
2026-05-13,1.3540000000
2026-05-14,1.3290000000
2026-05-15,1.0890000000
2026-05-18,1.4060000000
2026-05-19,1.3650000000
2026-05-20,1.3800000000
2026-05-21,1.3420000000
2026-05-22,1.0300000000
2026-05-25,1.3760000000
2026-05-26,1.3440000000
2026-05-27,1.3530000000
2026-05-28,1.3240000000
2026-05-29,1.0840000000
