日期,T-1原始信号,标准化信号,股指总仓位,沪深300主连权重,中证1000主连权重,闲置资金比例,逆回购日收益,换手率,交易成本,沪深300主连日收益,中证1000主连日收益,策略日收益,基准沪深300主连权重,基准中证1000主连权重,基准日收益,策略净值,基准净值,超额净值,当日超额收益
2023-12-20,0.0,0.0,0.0,0.0,0.0,1.0,6.579452054794522e-05,0.0,0.0,-0.009635525765,-0.015930113051999997,6.579452054794522e-05,0.5,0.5,-0.012782819408499999,1.784730671769177,0.9861718908345437,1.8097561777580746,0.012848613929047945
2023-12-21,0.0,0.0,0.0,0.0,0.0,1.0,6.258904109589042e-05,0.0,0.0,0.009910563209999999,0.004386422977,6.258904109589042e-05,0.5,0.5,0.0071484930935,1.7848423763505377,0.9932215337851782,1.797023439019172,-0.007085904052404109
2023-12-22,0.0,0.0,0.0,0.0,0.0,1.0,6.0150684931506855e-05,0.0,0.0,0.0016754427960000001,-0.008214619944,6.0150684931506855e-05,0.5,0.5,-0.0032695885740000002,1.7849497358419701,0.9899741080068635,1.803026686663198,0.0033297392589315073
2023-12-25,0.0,0.0,0.0,0.0,0.0,1.0,0.00020332876712328768,0.0,0.0,0.002449223417,-0.000908646117,0.00020332876712328768,0.5,0.5,0.00077028865,1.785312667471136,0.9907366738260551,1.8020052296808238,-0.0005669598828767124
2023-12-26,0.0,0.0,0.0,0.0,0.0,1.0,6.943835616438357e-05,0.0,0.0,-0.006793397295,-0.014166783266,6.943835616438357e-05,0.5,0.5,-0.0104800902805,1.7854366366480046,0.9803536640401558,1.8212168752346012,0.010549528636664383
2023-12-27,0.0,0.0,0.0,0.0,0.0,1.0,7.456164383561645e-05,0.0,0.0,0.002639947201,0.006457793705,7.456164383561645e-05,0.5,0.5,0.004548870453,1.7855697617385973,0.9848131658559982,1.8131050879956327,-0.004474308809164384
2023-12-28,0.0,0.0,0.0,0.0,0.0,1.0,9.031506849315068e-05,0.0,0.0,0.026928370534,0.022986074387,9.031506849315068e-05,0.5,0.5,0.0249572224605,1.785731025593928,1.0093913671182955,1.7691166021084561,-0.02486690739200685
2023-12-29,0.0,0.0,0.0,0.0,0.0,1.0,0.00011234246575342465,0.0,0.0,0.00209777985,0.01574938829,0.00011234246575342465,0.5,0.5,0.00892358407,1.7859316390205155,1.0183987558423078,1.753666359837006,-0.008811241604246576
2024-01-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0003034383561643835,0.0,0.0,-0.014886317381,-0.010382031621000001,0.0003034383561643835,0.5,0.5,-0.012634174501,1.786473559181282,1.0055321282493948,1.7766449315662205,0.012937612857164384
2024-01-03,0.0,0.0,0.0,0.0,0.0,1.0,6.960273972602741e-05,0.0,0.0,-0.001534738209,-0.004148381788,6.960273972602741e-05,0.5,0.5,-0.0028415599985,1.786597902635449,1.0026748483765546,1.781831772810653,0.0029111627382260277
2024-01-04,0.0,0.0,0.0,0.0,0.0,1.0,6.976712328767125e-05,0.0,0.0,-0.009695536506,-0.007608358867,6.976712328767125e-05,0.5,0.5,-0.0086519476865,1.7867225484315876,0.9939997580418314,1.7975080315425946,0.008721714809787671
2024-01-05,0.0,0.0,0.0,0.0,0.0,1.0,6.623287671232878e-05,0.0,0.0,-0.004775834279,-0.017414833831,6.623287671232878e-05,0.5,0.5,-0.011095334055,1.7868408882058568,0.9829709986757681,1.8177961410998296,0.011161566931712328
2024-01-08,0.0,0.0,0.0,0.0,0.0,1.0,0.00018705479452054793,0.0,0.0,-0.016375742307,-0.032587205197,0.00018705479452054793,0.5,0.5,-0.024481473752,1.7871751253610413,0.95890641997271,1.8637638544665323,0.02466852854652055
2024-01-09,0.0,0.0,0.0,0.0,0.0,1.0,6.217808219178082e-05,0.0,0.0,0.00390291499,0.006058173059,6.217808219178082e-05,0.5,0.5,0.0049805440245,1.7872862484828773,0.9636822956127599,1.8546426105570684,-0.004918365942308219
2024-01-10,0.0,0.0,0.0,0.0,0.0,1.0,6.091780821917808e-05,0.0,0.0,-0.0043129631880000005,-0.0052236369569999995,6.091780821917808e-05,0.5,0.5,-0.0047683000725,1.787395126043795,0.9590871692527226,1.8636419955825836,0.004829217880719178
2024-01-11,0.0,0.0,0.0,0.0,0.0,1.0,5.957534246575342e-05,0.0,0.0,0.005917881764,0.020165554462,5.957534246575342e-05,0.5,0.5,0.013041718112999999,1.7875016107205506,0.9715953137599118,1.8397593992124328,-0.012982142770534246
2024-01-12,0.0,0.0,0.0,0.0,0.0,1.0,5.817808219178083e-05,0.0,0.0,-0.00339640951,-0.007899628253,5.817808219178083e-05,0.5,0.5,-0.0056480188815,1.787605604136177,0.9661077250826189,1.8503170585695357,0.005706196963691781
2024-01-15,0.0,0.0,0.0,0.0,0.0,1.0,0.000183027397260274,0.0,0.0,-0.0018865628039999999,-0.0037470726,0.000183027397260274,0.5,0.5,-0.002816817702,1.78793278493723,0.9633863757405672,1.8558834025058986,0.0029998450992602737
2024-01-16,0.0,0.0,0.0,0.0,0.0,1.0,6.099999999999999e-05,0.0,0.0,0.006463020548,-0.00311019493,6.099999999999999e-05,0.5,0.5,0.0016764128090000002,1.7880418488371113,0.9650014090008748,1.8528904021895478,-0.0016154128090000001
2024-01-17,0.0,0.0,0.0,0.0,0.0,1.0,6.768493150684933e-05,0.0,0.0,-0.02392924214,-0.030219481226,6.768493150684933e-05,0.5,0.5,-0.027074361683000002,1.7881628723271812,0.9388746118289805,1.9045811334100722,0.02714204661450685
2024-01-18,0.0,0.0,0.0,0.0,0.0,1.0,6.91095890410959e-05,0.0,0.0,0.008316782522,-0.00033667514599999994,6.91095890410959e-05,0.5,0.5,0.003990053688,1.7882864515284262,0.9426207719364782,1.8971430555839015,-0.003920944098958904
2024-01-19,0.0,0.0,0.0,0.0,0.0,1.0,6.086301369863014e-05,0.0,0.0,0.005416717961000001,-0.010506751631,6.086301369863014e-05,0.5,0.5,-0.002545016835,1.7883952920312227,0.9402217862028792,1.9020993964133972,0.0026058798486986302
2024-01-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0001730821917808219,0.0,0.0,-0.019432449105,-0.074174876375,0.0001730821917808219,0.5,0.5,-0.04680366274,1.7887048314081382,0.8962159628206392,1.9958412989862286,0.04697674493178083
2024-01-23,0.0,0.0,0.0,0.0,0.0,1.0,5.721917808219179e-05,0.0,0.0,0.010443535703,0.03469691951,5.721917808219179e-05,0.5,0.5,0.0225702276065,1.7888071796284228,0.9164437610860796,1.9519006572847453,-0.02251300842841781
2024-01-24,0.0,0.0,0.0,0.0,0.0,1.0,5.73013698630137e-05,0.0,0.0,0.01612601955,0.018567426971,5.73013698630137e-05,0.5,0.5,0.017346723260499998,1.7889096807302365,0.9323410573934516,1.9187288455701994,-0.017289421890636984
2024-01-25,0.0,0.0,0.0,0.0,0.0,1.0,6.532876712328767e-05,0.0,0.0,0.021507352941,0.042390194076,6.532876712328767e-05,0.5,0.5,0.0319487735085,1.7890265479941736,0.9621282106687904,1.8594471382879347,-0.031883444741376714
2024-01-26,0.0,0.0,0.0,0.0,0.0,1.0,7.11917808219178e-05,0.0,0.0,-0.001979485334,-0.016922323145,7.11917808219178e-05,0.5,0.5,-0.009450904239500001,1.7891539119800628,0.9530352290836381,1.8773219051937555,0.009522096020321918
2024-01-29,0.0,0.0,0.0,0.0,0.0,1.0,0.00020447945205479454,0.0,0.0,-0.010097367472000001,-0.02948167459,0.00020447945205479454,0.5,0.5,-0.019789521031,1.7895197571916261,0.9341751183744036,1.9156148799013646,0.019994000483054792
2024-01-30,0.0,0.0,0.0,0.0,0.0,1.0,6.269863013698631e-05,0.0,0.0,-0.017182756527,-0.030772269405,6.269863013698631e-05,0.5,0.5,-0.023977512966,1.7896319576290054,0.9117759223610667,1.9627980008451071,0.02404021159613699
2024-01-31,0.0,0.0,0.0,0.0,0.0,1.0,7.3e-05,0.0,0.0,-0.007845802187000001,-0.036680795566,7.3e-05,0.5,0.5,-0.0222632988765,1.7897626007619123,0.8914767824931459,2.0076379283334536,0.0223362988765
2024-02-01,0.0,0.0,0.0,0.0,0.0,1.0,6.42054794520548e-05,0.0,0.0,0.0004981320050000001,-0.005923168049000001,6.42054794520548e-05,0.5,0.5,-0.0027125180220000005,1.7898775133277993,0.8890586356544387,2.013227746233256,0.0027767235014520553
2024-02-02,0.0,0.0,0.0,0.0,0.0,1.0,6.138356164383562e-05,0.0,0.0,-0.016332128164,-0.041839021027000003,6.138356164383562e-05,0.5,0.5,-0.0290855745955,1.7899873823844736,0.863199854387338,2.0736650652645547,0.029146958157143837
2024-02-05,0.0,0.0,0.0,0.0,0.0,1.0,0.00019026027397260275,0.0,0.0,-0.007858048162,-0.090569771102,0.00019026027397260275,0.5,0.5,-0.049213909632,1.7903279458742534,0.8207184147591641,2.181415591119174,0.04940416990597261
2024-02-06,0.0,0.0,0.0,0.0,0.0,1.0,6.154794520547945e-05,0.0,0.0,0.047074603986,0.129506008011,6.154794520547945e-05,0.5,0.5,0.0882903059985,1.790438136880566,0.8931798947368546,2.004566098532769,-0.08822875805329453
2024-02-07,0.0,0.0,0.0,0.0,0.0,1.0,6.171232876712329e-05,0.0,0.0,0.011590312938,0.049163821031000005,6.171232876712329e-05,0.5,0.5,0.030377066984500004,1.7905486289875063,0.9203120802284847,1.9455885318195205,-0.03031535465573288
2024-02-08,0.0,0.0,0.0,0.0,0.0,1.0,5.543835616438356e-05,0.0,0.0,0.011156003135999999,0.039098685583,5.543835616438356e-05,0.5,0.5,0.0251273443595,1.7906478940601298,0.9434370787865936,1.8980045774363468,-0.025071906003335614
2024-02-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0006791917808219178,0.0,0.0,0.0057848282439999996,-0.005180306803,0.0006791917808219178,0.5,0.5,0.0003022607204999999,1.7918640873921217,0.943722242757774,1.8987197781371365,0.00037693106032191787
2024-02-20,0.0,0.0,0.0,0.0,0.0,1.0,5.502739726027397e-05,0.0,0.0,0.004150607768,0.0069430428290000006,5.502739726027397e-05,0.5,0.5,0.005546825298500001,1.7919626890090952,0.94895690516866,1.8883499126765992,-0.005491797901239727
2024-02-21,0.0,0.0,0.0,0.0,0.0,1.0,5.201369863013699e-05,0.0,0.0,0.020076764098,0.00248546803,5.201369863013699e-05,0.5,0.5,0.011281116064,1.7920558956163577,0.959662198155602,1.8673819798889164,-0.011229102365369864
2024-02-22,0.0,0.0,0.0,0.0,0.0,1.0,5.217808219178083e-05,0.0,0.0,0.008393632417,0.024193225897,5.217808219178083e-05,0.5,0.5,0.016293429157,1.7921494016561714,0.9752983861959013,1.8375395950836682,-0.01624125107480822
2024-02-23,0.0,0.0,0.0,0.0,0.0,1.0,5.173972602739726e-05,0.0,0.0,0.0008610792189999999,0.018467905669,5.173972602739726e-05,0.5,0.5,0.009664492444,1.7922421269752131,0.9847241500799369,1.8200448590904614,-0.009612752717972604
2024-02-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0001647808219178082,0.0,0.0,-0.01193002581,-0.00038336208500000003,0.0001647808219178082,0.5,0.5,-0.0061566939475,1.792537454105972,0.9786615048651827,1.8316215005850325,0.006321474769417808
2024-02-27,0.0,0.0,0.0,0.0,0.0,1.0,5.4726027397260266e-05,0.0,0.0,0.015092587218,0.032790028762999995,5.4726027397260266e-05,0.5,0.5,0.023941307990499996,1.7926355525597961,1.0020919413716063,1.7888932926714676,-0.023886581963102737
2024-02-28,0.0,0.0,0.0,0.0,0.0,1.0,5.5054794520547944e-05,0.0,0.0,-0.011608623548999998,-0.049832900111,5.5054794520547944e-05,0.5,0.5,-0.03072076183,1.7927342457417927,0.9713069135089668,1.8456928709230718,0.030775816624520547
2024-02-29,0.0,0.0,0.0,0.0,0.0,1.0,6.406849315068493e-05,0.0,0.0,0.016952094423,0.042246365484,6.406849315068493e-05,0.5,0.5,0.0295992299535,1.7928491035235372,1.000056850197343,1.7927471854922559,-0.029535161460349315
2024-03-01,0.0,0.0,0.0,0.0,0.0,1.0,5.3876712328767136e-05,0.0,0.0,0.0069977811909999995,0.01091154524,5.3876712328767136e-05,0.5,0.5,0.0089546632155,1.7929456963389367,1.0090120224872139,1.7769319456861643,-0.008900786503171233
2024-03-04,0.0,0.0,0.0,0.0,0.0,1.0,0.00016173972602739724,0.0,0.0,-0.002542372881,-0.0015949554899999999,0.00016173972602739724,0.5,0.5,-0.0020686641855,1.7932356868846446,1.0069247154535557,1.7809034373308692,0.002230403911527397
2024-03-05,0.0,0.0,0.0,0.0,0.0,1.0,5.341095890410959e-05,0.0,0.0,0.004134806004,-0.013374447375000001,5.341095890410959e-05,0.5,0.5,-0.004619820685500001,1.793331465322222,1.002272903824362,1.789264638881712,0.00467323164440411
2024-03-06,0.0,0.0,0.0,0.0,0.0,1.0,5.401369863013699e-05,0.0,0.0,-0.000112815884,0.0063260157400000004,5.401369863013699e-05,0.5,0.5,0.003106599928,1.7934283297875342,1.0053865647552191,1.783819669625463,-0.003052586229369863
2024-03-07,0.0,0.0,0.0,0.0,0.0,1.0,5.300000000000001e-05,0.0,0.0,-0.0054157734400000004,-0.012722170253,5.300000000000001e-05,0.5,0.5,-0.0090689718465,1.793523381489013,0.9962687423046047,1.8002405428681525,0.0091219718465
2024-03-08,0.0,0.0,0.0,0.0,0.0,1.0,5.184931506849316e-05,0.0,0.0,0.004254112309,0.013454614363999999,5.184931506849316e-05,0.5,0.5,0.008854363336499999,1.7936163744479026,1.0050900677297674,1.7845329807100845,-0.008802514021431505
2024-03-11,0.0,0.0,0.0,0.0,0.0,1.0,0.00015878082191780822,0.0,0.0,0.013894380119,0.021503365743999997,0.00015878082191780822,0.5,0.5,0.0176988729315,1.7939011663300428,1.0228790291232293,1.7537764635449635,-0.01754009210958219
2024-03-12,0.0,0.0,0.0,0.0,0.0,1.0,5.1356164383561655e-05,0.0,0.0,0.002283995321,0.0046128500820000005,5.1356164383561655e-05,0.5,0.5,0.0034484227015,1.7939932942132288,1.026406348388146,1.7478392422557503,-0.0033970665371164384
2024-03-13,0.0,0.0,0.0,0.0,0.0,1.0,5.105479452054795e-05,0.0,0.0,-0.005724766563,0.005320505812000001,5.105479452054795e-05,0.5,0.5,-0.0002021303754999996,1.794084886172236,1.0261988804875308,1.748281858697697,0.00025318517002054756
2024-03-14,0.0,0.0,0.0,0.0,0.0,1.0,5.4095890410958916e-05,0.0,0.0,-0.003298116161,-0.005509841592,5.4095890410958916e-05,0.5,0.5,-0.0044039788765,1.7941819387916265,1.0216795222947759,1.7561103062550836,0.0044580747669109595
2024-03-15,0.0,0.0,0.0,0.0,0.0,1.0,5.286301369863014e-05,0.0,0.0,0.0029183971269999996,0.017472228353,5.286301369863014e-05,0.5,0.5,0.01019531274,1.7942767846560348,1.032095864544625,1.7384788044351815,-0.01014244972630137
2024-03-18,0.0,0.0,0.0,0.0,0.0,1.0,0.00015763013698630136,0.0,0.0,0.009457190823,0.019413614837,0.00015763013698630136,0.5,0.5,0.01443540283,1.7945596167513915,1.0469945841085038,1.7140104103589278,-0.014277772693013698
2024-03-19,0.0,0.0,0.0,0.0,0.0,1.0,5.212328767123288e-05,0.0,0.0,-0.0070403015690000004,-0.010284417335,5.212328767123288e-05,0.5,0.5,-0.008662359452000001,1.7946531550985385,1.0379251406766588,1.7290776422744158,0.008714482739671235
2024-03-20,0.0,0.0,0.0,0.0,0.0,1.0,5.223287671232877e-05,0.0,0.0,0.000725770433,0.00849218862,5.223287671232877e-05,0.5,0.5,0.0046089795265,1.79474689499553,1.0427089164000771,1.721234820923794,-0.004556746649787671
2024-03-21,0.0,0.0,0.0,0.0,0.0,1.0,5.497260273972603e-05,0.0,0.0,-0.00022315202199999997,-0.000355302896,5.497260273972603e-05,0.5,0.5,-0.000289227459,1.794845556903607,1.0424073363497102,1.7218274414575556,0.00034420006173972603
2024-03-22,0.0,0.0,0.0,0.0,0.0,1.0,5.6232876712328765e-05,0.0,0.0,-0.012276100664,-0.012120135063,5.6232876712328765e-05,0.5,0.5,-0.0121981178635,1.7949464862325262,1.0296919287991393,1.743187875936691,0.01225435074021233
2024-03-25,0.0,0.0,0.0,0.0,0.0,1.0,0.00016642465753424656,0.0,0.0,-0.002316253319,-0.022199035763000002,0.00016642465753424656,0.5,0.5,-0.012257644541000002,1.7952452095867895,1.0170703311491829,1.7651141269240944,0.012424069198534247
2024-03-26,0.0,0.0,0.0,0.0,0.0,1.0,5.694520547945206e-05,0.0,0.0,0.003057757644,-0.006328881039000001,5.694520547945206e-05,0.5,0.5,-0.0016355616975000005,1.7953474401941354,1.0154068498718916,1.768106488961193,0.0016925069029794526
2024-03-27,0.0,0.0,0.0,0.0,0.0,1.0,5.8671232876712334e-05,0.0,0.0,-0.010725979451000001,-0.034104795408,5.8671232876712334e-05,0.5,0.5,-0.0224153874295,1.7954527754418936,0.992646111933445,1.8087541510083256,0.02247405866237671
2024-03-28,0.0,0.0,0.0,0.0,0.0,1.0,7.343835616438356e-05,0.0,0.0,0.004850490756,0.025456218371,7.343835616438356e-05,0.5,0.5,0.015153354563500001,1.7955846305422931,1.0076880304236522,1.7818854410599612,-0.015079916207335618
2024-03-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0001239041095890411,0.0,0.0,0.0049406553469999994,0.011664423508,0.0001239041095890411,0.5,0.5,0.0083025394275,1.7958071108571323,1.0160544000268643,1.7674320497107747,-0.00817863531791096
2024-04-01,-1.0,0.0,0.0,0.0,0.0,1.0,0.00023834246575342463,0.0,0.0,0.0172920434,0.023946784922000003,0.00023834246575342463,0.5,0.5,0.020619414161,1.7962351279519517,1.0370048465111248,1.732137640431637,-0.020381071695246576
2024-04-02,-1.0,0.0,0.0,0.0,0.0,1.0,6.0972602739726035e-05,0.0,0.0,-0.0029996667040000004,-0.006315865454,6.0972602739726035e-05,0.5,0.5,-0.004657766079,1.7963446490828352,1.0321747205132867,1.7403493937436647,0.0047187386817397255
2024-04-03,-1.0,0.0,0.0,0.0,0.0,1.0,5.168493150684932e-05,0.0,0.0,-0.004178738578,-0.005738568264,5.168493150684932e-05,0.5,0.5,-0.004958653421,1.7964374930329858,1.0270565238043439,1.7491125866946058,0.00501033835250685
2024-04-08,-1.0,0.0,0.0,0.0,0.0,1.0,0.0002640684931506849,0.0,0.0,-0.009175851844,-0.023123287670999998,0.0002640684931506849,0.5,0.5,-0.0161495697575,1.7969118755748106,1.01047000282827,1.7782931413553271,0.016413638250650685
2024-04-09,-1.0,0.0,0.0,0.0,0.0,1.0,5.152054794520548e-05,0.0,0.0,-0.001524648484,0.015556054147,5.152054794520548e-05,0.5,0.5,0.0070157028315,1.7970044534592495,1.0175591600882583,1.7659950634254875,-0.006964182283554795
2024-04-10,-1.0,0.0,0.0,0.0,0.0,1.0,5.050684931506849e-05,0.0,0.0,-0.007861101685,-0.018705353855,5.050684931506849e-05,0.5,0.5,-0.01328322777,1.7970952144923988,1.004042689995356,1.7898593679325636,0.013333734619315068
2024-04-11,-1.0,0.0,0.0,0.0,0.0,1.0,4.9958904109589046e-05,0.0,0.0,5.7002792999999997e-05,0.004465290807,4.9958904109589046e-05,0.5,0.5,0.0022611468,1.7971849953998955,1.0063129779109024,1.7859105813489926,-0.002211187895890411
2024-04-12,-1.0,0.0,0.0,0.0,0.0,1.0,4.7931506849315074e-05,0.0,0.0,-0.010373917009,-0.008367888229,4.7931506849315074e-05,0.5,0.5,-0.009370902619000001,1.797271137184812,0.9968829169906634,1.8028908977699383,0.009418834125849316
2024-04-15,-1.0,0.0,0.0,0.0,0.0,1.0,0.00014834246575342466,0.0,0.0,0.021310908881000002,-0.008702203805,0.00014834246575342466,0.5,0.5,0.006304352538000001,1.7975377488169293,1.0031676183384823,1.7918618144733771,-0.006156010072246577
2024-04-16,-1.0,0.0,0.0,0.0,0.0,1.0,4.853424657534247e-05,0.0,0.0,-0.009136025265,-0.039484684958999997,4.853424657534247e-05,0.5,0.5,-0.024310355112,1.7976249909572586,0.9787802572998145,1.8365971090553168,0.02435888935857534
2024-04-17,-1.0,0.0,0.0,0.0,0.0,1.0,4.8671232876712335e-05,0.0,0.0,0.0140580535,0.046330365974000004,4.8671232876712335e-05,0.5,0.5,0.030194209737000002,1.7977124835818183,1.00833375367516,1.7828546124034255,-0.03014553850412329
2024-04-18,-1.0,0.0,0.0,0.0,0.0,1.0,4.823287671232877e-05,0.0,0.0,0.001571532806,0.000189064509,4.823287671232877e-05,0.5,0.5,0.0008802986575,1.7977991924264034,1.0092213885248322,1.7813724648208522,-0.0008320657807876713
2024-04-19,-1.0,0.0,0.0,0.0,0.0,1.0,4.809589041095891e-05,0.0,0.0,-0.007676360173,-0.008062667176,4.809589041095891e-05,0.5,0.5,-0.007869513674499999,1.7978856591793433,1.0012793070072383,1.7955885501650002,0.007917609564910957
2024-04-22,-1.0,0.0,0.0,0.0,0.0,1.0,0.00014916438356164381,0.0,0.0,-0.001806888763,-0.0005007897070000001,0.00014916438356164381,0.5,0.5,-0.001153839235,1.798153839685409,1.0001239916576197,1.7979309112514374,0.0013030036185616438
2024-04-23,-1.0,0.0,0.0,0.0,0.0,1.0,5.017808219178083e-05,0.0,0.0,-0.007353773051,-0.0072072766519999994,5.017808219178083e-05,0.5,0.5,-0.0072805248515,1.7982440675965703,0.992842564081775,1.811207670432287,0.007330702933691781
2024-04-24,-1.0,0.0,0.0,0.0,0.0,1.0,5.031506849315069e-05,0.0,0.0,0.0039890585820000005,0.023991614581,5.031506849315069e-05,0.5,0.5,0.0139903365815,1.798334546369999,1.0067327657257183,1.7863077547432784,-0.01394002151300685
2024-04-25,-1.0,0.0,0.0,0.0,0.0,1.0,4.9986301369863024e-05,0.0,0.0,0.002781246452,0.000720324525,4.9986301369863024e-05,0.5,0.5,0.0017507854885000001,1.7984244384625976,1.0084953388427484,1.7832749138199242,-0.0017007991871301371
2024-04-26,-1.0,0.0,0.0,0.0,0.0,1.0,4.8698630136986305e-05,0.0,0.0,0.01533933322,0.024511289589,4.8698630136986305e-05,0.5,0.5,0.0199253114045,1.7985120192691555,1.0285899225191768,1.7485219132463592,-0.019876612774363013
2024-04-29,-1.0,0.0,0.0,0.0,0.0,1.0,0.00015984931506849315,0.0,0.0,0.012264466496,0.027437784269,0.00015984931506849315,0.5,0.5,0.0198511253825,1.798799510183578,1.0490085900382808,1.714761468366942,-0.01969127606743151
2024-04-30,-1.0,0.0,0.0,0.0,0.0,1.0,5.253424657534246e-05,0.0,0.0,-0.005892719462,-0.011517005579,5.253424657534246e-05,0.5,0.5,-0.0087048625205,1.7988940087605858,1.039877114479174,1.729910182379163,0.008757396767075341
2024-05-06,-1.0,0.0,0.0,0.0,0.0,1.0,0.00031165753424657527,0.0,0.0,0.012741676361000001,0.017695248498,0.00031165753424657527,0.5,0.5,0.0152184624295,1.799454647631727,1.0557024452771722,1.704509311010722,-0.014906804895253424
2024-05-07,-1.0,0.0,0.0,0.0,0.0,1.0,5.168493150684932e-05,0.0,0.0,0.000329272308,0.001549940526,5.168493150684932e-05,0.5,0.5,0.000939606417,1.7995476523219396,1.0566943900691972,1.7029972613028608,-0.0008879214854931507
2024-05-08,-1.0,0.0,0.0,0.0,0.0,1.0,4.9630136986301376e-05,0.0,0.0,-0.008503401361,-0.017274886633999998,4.9630136986301376e-05,0.5,0.5,-0.012889143997499998,1.7996369641184378,1.0430745039142448,1.725319675023322,0.012938774134486299
2024-05-09,-1.0,0.0,0.0,0.0,0.0,1.0,4.8671232876712335e-05,0.0,0.0,0.009793614784,0.018603969823,4.8671232876712335e-05,0.5,0.5,0.0141987923035,1.799724554668212,1.0578849021523995,1.7012479817099635,-0.014150121070623287
2024-05-10,-1.0,0.0,0.0,0.0,0.0,1.0,4.672602739726028e-05,0.0,0.0,0.0,-0.010642122672000001,4.672602739726028e-05,0.5,0.5,-0.005321061336000001,1.799808648647061,1.0522558317016182,1.7104287706693575,0.005367787363397261
2024-05-13,-1.0,0.0,0.0,0.0,0.0,1.0,0.00014423287671232876,0.0,0.0,-0.000328767123,-0.010865615233999999,0.00014423287671232876,0.5,0.5,-0.005597191178499999,1.800068240225987,1.0463661546428926,1.7203043430244744,0.005741424055212328
2024-05-14,-1.0,0.0,0.0,0.0,0.0,1.0,4.812328767123288e-05,0.0,0.0,-0.002082876562,0.004812814578,4.812328767123288e-05,0.5,0.5,0.001364969008,1.8001548654277393,1.0477944120150002,1.7180420555649691,-0.001316845720328767
2024-05-15,-1.0,0.0,0.0,0.0,0.0,1.0,4.784931506849315e-05,0.0,0.0,-0.006920795342,-0.008409506399,4.784931506849315e-05,0.5,0.5,-0.0076651508705,1.800241001605067,1.0397629097656385,1.7313956717410122,0.007713000185568493
2024-05-16,-1.0,0.0,0.0,0.0,0.0,1.0,4.7027397260273975e-05,0.0,0.0,0.001935840708,-0.001659292035,4.7027397260273975e-05,0.5,0.5,0.00013827433650000004,1.8003256622538137,1.0399066822921035,1.7312377090275426,-9.124693923972606e-05
2024-05-17,-1.0,0.0,0.0,0.0,0.0,1.0,4.5657534246575344e-05,0.0,0.0,0.012696660226,0.021274238227,4.5657534246575344e-05,0.5,0.5,0.0169854492265,1.8004078606843932,1.057569964444474,1.7024007122120957,-0.016939791692253424
2024-05-20,-1.0,0.0,0.0,0.0,0.0,1.0,0.0001434931506849315,0.0,0.0,0.0016353229759999998,0.0016274275790000002,0.0001434931506849315,0.5,0.5,0.0016313752775,1.8006662068808408,1.0592952579386952,1.699871866116719,-0.0014878821268150685
2024-05-21,-1.0,0.0,0.0,0.0,0.0,1.0,4.749315068493151e-05,0.0,0.0,-0.003482993197,-0.011265164645,4.749315068493151e-05,0.5,0.5,-0.007374078921,1.8007517261923374,1.0514839311060142,1.712581308112049,0.007421572071684932
2024-05-22,-1.0,0.0,0.0,0.0,0.0,1.0,4.927397260273973e-05,0.0,0.0,0.001146851619,0.000511247444,4.927397260273973e-05,0.5,0.5,0.0008290495315,1.8008404563835583,1.0523556633664775,1.7112469852850736,-0.0007797755588972603
2024-05-23,-1.0,0.0,0.0,0.0,0.0,1.0,4.8479452054794525e-05,0.0,0.0,-0.01014619245,-0.02200890576,4.8479452054794525e-05,0.5,0.5,-0.016077549105,1.8009277601421219,1.0354363635127781,1.7392935226191686,0.016126028557054792
2024-05-24,-1.0,0.0,0.0,0.0,0.0,1.0,4.5876712328767124e-05,0.0,0.0,-0.011076821338,-0.012651614107,4.5876712328767124e-05,0.5,0.5,-0.0118642177225,1.801010380786899,1.0231517210582688,1.7602573926417027,0.011910094434828768
2024-05-27,-1.0,0.0,0.0,0.0,0.0,1.0,0.00014365753424657533,0.0,0.0,0.007913067707,0.008429089809,0.00014365753424657533,0.5,0.5,0.008171078758,1.8012691094973552,1.0315119743524193,1.7462415893215273,-0.008027421223753424
2024-05-28,-1.0,0.0,0.0,0.0,0.0,1.0,4.8479452054794525e-05,0.0,0.0,-0.005805274507,-0.010645076652,4.8479452054794525e-05,0.5,0.5,-0.008225175579500001,1.801356434036787,1.0230276072510138,1.7608092110800677,0.008273655031554797
2024-05-29,-1.0,0.0,0.0,0.0,0.0,1.0,4.8863013698630144e-05,0.0,0.0,-5.5611167000000004e-05,0.000947149081,4.8863013698630144e-05,0.5,0.5,0.000445768957,1.8014444537408991,1.0234836412004804,1.7601106468374237,-0.00039690594330136987
2024-05-30,-1.0,0.0,0.0,0.0,0.0,1.0,5.089041095890411e-05,0.0,0.0,-0.002836327234,0.001400454201,5.089041095890411e-05,0.5,0.5,-0.0007179365165,1.8015361299894694,1.0227488449204223,1.761464839522398,0.0007688269274589041
2024-05-31,-1.0,0.0,0.0,0.0,0.0,1.0,5.050684931506849e-05,0.0,0.0,-0.003959843837,0.004271081377,5.050684931506849e-05,0.5,0.5,0.00015561877000000012,1.8016271199033225,1.0229080038376877,1.7612797173783772,-0.00010511192068493163
