date,策略名称,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,30年国债主连,红利低波ETF,有色ETF,能源化工ETF
2022-04-30,风险平价策略,0.0259513759448789,0.38890842233561274,0.07118572966744555,0.04013257140393934,0.02056870754299039,0.3603131339912403,0.03204914733518696,0.03579418517115962,0.02509672660754622
2022-05-31,风险平价策略,0.026102360757105612,0.401849680524791,0.0696175364613056,0.03852441487298069,0.022164788740550428,0.3473763485178777,0.03281861318252437,0.03503055371677786,0.02651570322608681
2022-06-30,风险平价策略,0.03502587179935186,0.35297145035021316,0.06523051588238692,0.029819294108683933,0.030110734912658182,0.39542017880018865,0.04181790398935851,0.025962421089554426,0.0236416290676043
2022-07-31,风险平价策略,0.03288939271035805,0.3873974284555694,0.04908600691088021,0.030438026871058548,0.03165077754684457,0.38883438744010634,0.03729761490833249,0.022266435827194554,0.020139929329655755
2022-08-31,风险平价策略,0.032883257069263414,0.4082115856661252,0.054759892283249956,0.03147680200981548,0.025374291994665177,0.36129834437568253,0.0392565640140234,0.024125616403609714,0.022613646183565088
2022-09-30,风险平价策略,0.04643474217851954,0.3668644012975815,0.0805932255672827,0.05845508719659435,0.03125410951401214,0.30320322095021063,0.045905244751381157,0.03210157010604028,0.03518839843837772
2022-10-31,风险平价策略,0.031453157052547226,0.3937951577263424,0.08152227148100061,0.047459060781095116,0.028087230052763677,0.3257556928173578,0.03397653506688098,0.030658472470853806,0.027292422551158407
2022-11-30,风险平价策略,0.05953882683856969,0.30614267992067906,0.11676751572512276,0.07076564089483835,0.05670677160825707,0.20960850780882787,0.07009082796216592,0.057892613593356214,0.05248661564818312
2022-12-31,风险平价策略,0.056091981889551515,0.3222098355648409,0.10038213071822462,0.06119546435559386,0.0541323713902422,0.24020316863260566,0.056692769636382465,0.056963957140282004,0.05212832067227673
2023-01-31,风险平价策略,0.06123614684904944,0.3129695808112532,0.10053289974646178,0.0525292085667214,0.06336054652459344,0.23973853773051523,0.06348914389422661,0.057353640467849194,0.04879029540932962
2023-02-28,风险平价策略,0.04861491125013292,0.34109878552528616,0.07978850922368402,0.050982747593854516,0.05746651053873827,0.2650347943157197,0.06718476623505054,0.04648795148398521,0.04334102383354862
2023-03-31,风险平价策略,0.04088376615962945,0.37064105804470765,0.0725283408523509,0.035084789972676285,0.04770765661508701,0.3140313335597769,0.04828385959734897,0.034182787079893036,0.03665640811852984
2023-04-30,风险平价策略,0.03189700538156254,0.38545744181365466,0.05733406381292609,0.026514480230730136,0.036117554754061476,0.3537971916967117,0.04801934240825014,0.029471270667308425,0.03139164923479478
2023-05-31,风险平价策略,0.031202733322507226,0.4283429526909693,0.05986875826840729,0.03049267383447062,0.04355946016073083,0.3144496906238072,0.03206784307293256,0.03269565844687707,0.02732022957929806
2023-06-30,风险平价策略,0.040200239528759917,0.38886721961229576,0.07429926652302662,0.05449156283260564,0.04723429529993091,0.2760006745921557,0.038615431624057964,0.04457626678172499,0.03571504320544249
2023-07-31,风险平价策略,0.05183070917250767,0.3401383614818217,0.09231584255358032,0.06733023243054408,0.05967954580534227,0.22516932986483726,0.057068044823752634,0.0640062851675106,0.0424616487001035
2023-08-31,风险平价策略,0.03706647657654334,0.36293560857930524,0.10870040679935163,0.06218459991377806,0.03800042050788793,0.23360744295868935,0.05400635517094789,0.06276729053399252,0.04073139895950397
2023-09-30,风险平价策略,0.04468654151083713,0.38902513538629524,0.09072756026612405,0.05395367053982846,0.05127874496222262,0.1744873246871997,0.08456774662624506,0.0728355149255426,0.038437761095705
2023-10-31,风险平价策略,0.04518888197871626,0.3845902532426309,0.10330973254139389,0.04416259863261181,0.04823858653187598,0.19645713125781789,0.05647279006851186,0.07862097588997603,0.04295904985646541
2023-11-30,风险平价策略,0.051181430206401056,0.3814864873872886,0.08368442948626845,0.04045642993006578,0.053471230628850314,0.19136017365432684,0.0711199081099714,0.08037468931559878,0.046865221281228726
2023-12-31,风险平价策略,0.037806315237684435,0.43155863906230274,0.0648286319568838,0.038976058480770646,0.03984198982239554,0.20979390207908635,0.06285760112027629,0.07324670386022379,0.04109015838037666
2024-01-31,风险平价策略,0.026744271073695133,0.430979348488185,0.07408135208114777,0.028750687863408637,0.015291414426647743,0.24489653014686533,0.04379285096861983,0.09125215437806355,0.04421139057336717
2024-02-29,风险平价策略,0.033657921814275016,0.44454827003318637,0.08890232436583421,0.03904901349148016,0.015501643276554173,0.19631921335358596,0.046349975458343746,0.09009191233394354,0.04557972587279673
2024-03-31,风险平价策略,0.04579301889386987,0.3830571894131929,0.1527468683651465,0.047384282706182994,0.0224861555676837,0.11828112101742035,0.059437714184376524,0.10390834271925416,0.06690530713287303
2024-04-30,风险平价策略,0.06401633910779392,0.39788414497483043,0.0671798955924704,0.07431352254831809,0.03312919257979308,0.13065013158588845,0.06493761805463527,0.07453605420828326,0.09335310134798706
2024-05-31,风险平价策略,0.0613029366617786,0.43968079798033083,0.05124799337301559,0.06897764163136968,0.033591178676024125,0.13497014251790238,0.07038402875254991,0.050721681600777065,0.08912359880625181
2024-06-30,风险平价策略,0.05939696536126674,0.5111891163293559,0.04251114757348916,0.052717385041835554,0.028067387778642764,0.15890320598633,0.04658885351071444,0.03787794986557278,0.06274798855279266
2024-07-31,风险平价策略,0.05800699427451765,0.4872030955625094,0.04746501342697255,0.04280456602193117,0.0322025593037851,0.18952993214349168,0.051951821635827435,0.03713063980916026,0.053705377821804734
2024-08-31,风险平价策略,0.07649223909848611,0.40474498149311533,0.06197116937880407,0.0547364295643447,0.04344406098561768,0.17564676770518134,0.06602980213276356,0.051644631337771627,0.06528991830391555
2024-09-30,风险平价策略,0.09017753589734577,0.3307195025731096,0.09513309852196279,0.07744774320487424,0.060668112588856425,0.12422988382001524,0.09047056915565278,0.07140848544353122,0.059745068794651905
2024-10-31,风险平价策略,0.037410918973312786,0.4227962272667469,0.11001642567864481,0.07012153484735399,0.0347534264623932,0.1579857478233486,0.038908533337053096,0.06876444012013548,0.05924274549101112
2024-11-30,风险平价策略,0.0334522315359064,0.4958354256757814,0.06239243942925529,0.051358473396258375,0.028262603331407222,0.15516693293381112,0.04326395079328891,0.06629572764778892,0.06397221525650215
2024-12-31,风险平价策略,0.035419182358059145,0.4835705614093881,0.06683943589120211,0.046722929773985455,0.027499788544385777,0.15672890790631913,0.047365486853311656,0.06824770483830271,0.06760600242504593
2025-01-31,风险平价策略,0.03534539670202607,0.46344200219009846,0.08501745271238759,0.04883040756339985,0.027585828259107607,0.164166202155237,0.044703760300149956,0.07235920007734233,0.05854975004025129
2025-02-28,风险平价策略,0.05210564366807399,0.3878468250562617,0.08643404283405808,0.06081217988379606,0.041084695248614564,0.12855576035957297,0.06452275723321926,0.09971512057927434,0.07892297513712891
2025-03-31,风险平价策略,0.05946039570044175,0.3187116239530552,0.13113508518670114,0.05617746965904315,0.04900472092952085,0.10789732876495892,0.09503563352753425,0.10383898126805548,0.07873876101068936
2025-04-30,风险平价策略,0.032529673703149076,0.49451944642246987,0.05946777725628067,0.07544132621390906,0.029450537053895835,0.1770312873266383,0.052513009642365556,0.04396904258288189,0.03507789979840968
2025-05-31,风险平价策略,0.03923627974688667,0.4575886777309397,0.05180274534796901,0.09334431125083209,0.03518006544202233,0.16489590308355498,0.06532056945394848,0.05314784402689818,0.03948360391694851
2025-06-30,风险平价策略,0.042276349400401134,0.46428159473088465,0.04774003439599494,0.07920844383650527,0.038784577958677874,0.16732724449405276,0.0659424013187815,0.058909722007752574,0.035529631856949254
2025-07-31,风险平价策略,0.05668718347659733,0.44259709084670534,0.0559339029241267,0.06918234412897377,0.05871508232353215,0.14245786035319322,0.06666893994407615,0.06751736886220137,0.04024022714059392
2025-08-31,风险平价策略,0.06206172944904247,0.4147180509359339,0.0731597567476579,0.06177098353136484,0.05884759111879653,0.12721846356546923,0.06991334481761034,0.08525343359133727,0.04705664624278759
2025-09-30,风险平价策略,0.0632601304726402,0.4089608286587957,0.08008452776893532,0.05035343808188613,0.05137348076969574,0.12049728780912243,0.0686446645763021,0.09862725309339217,0.05819838876923036
2025-10-31,风险平价策略,0.04651456163061122,0.47703583992082627,0.043479760792722526,0.05185852784749788,0.041805179897825555,0.1317077996032708,0.08679841739094492,0.07254495083644817,0.04825496207985262
2025-11-30,风险平价策略,0.04147685604832305,0.4769987837615242,0.03965672044454087,0.06447857130340377,0.03720427772601958,0.1360538764441788,0.0721459862878389,0.07423147771221589,0.057753450271954984
