日期,风险平价策略,全天候策略,全天候增强策略 (动量择时)
2015-11-12,1.2499948898154922,1.1306291753830786,1.295668628487032
2015-11-13,1.2413254564701148,1.1226993874063762,1.2832889422496754
2015-11-16,1.2371908515280217,1.123301448238931,1.2760722909173663
2015-11-17,1.2291725418243984,1.1129755096910225,1.2610775634068585
2015-11-18,1.226605548821531,1.1096159805329078,1.2603339963704505
2015-11-19,1.2269549982541195,1.1092145362744563,1.2542496577421856
2015-11-20,1.2330681870135138,1.114507356394483,1.2601664391408332
2015-11-23,1.219242146310314,1.1007092461152366,1.2386915959416158
2015-11-24,1.2294495101023237,1.1072811484505094,1.2503873436159687
2015-11-25,1.2415260819157556,1.1175672130005185,1.2652272152631627
2015-11-26,1.2481016181348792,1.1243598242667514,1.2807499522636443
2015-11-27,1.2330234371944384,1.1166834452592846,1.2773272879912432
2015-11-30,1.225922961065259,1.106166894956386,1.2588968763402406
2015-12-01,1.2283158497707782,1.1163068133150371,1.2695009883228834
2015-12-02,1.2325789248252927,1.120649646165775,1.2715909367982212
2015-12-03,1.2296003784468066,1.114606591933082,1.2661332233745732
2015-12-04,1.2293172690281546,1.116215454450951,1.2677208390538812
2015-12-07,1.2341524054609325,1.1275409719055547,1.2830821298723123
2015-12-08,1.227170647128714,1.1167781431117791,1.276359149245322
2015-12-09,1.2294602843384028,1.121463158874951,1.2795856390755458
2015-12-10,1.2268750557507053,1.1178061698039967,1.2767615951033804
2015-12-11,1.2350074027752986,1.1247091650158796,1.2775933723227517
2015-12-14,1.2336110702212622,1.1277910338733501,1.280441942879189
2015-12-15,1.232963762847589,1.1227357540860723,1.2757051988518593
2015-12-16,1.2342961825799714,1.123668382952565,1.2768026690931942
2015-12-17,1.2335022881169866,1.1260643604453369,1.2815571577167961
2015-12-18,1.24171591258905,1.1301273114241126,1.2802560983048519
2015-12-21,1.2524475693210273,1.1451158550341654,1.2941381460381274
2015-12-22,1.253607563999811,1.1480599963340974,1.298959521916436
2015-12-23,1.2532391943699082,1.1463474146588009,1.2966620525028965
2015-12-24,1.2540137797695001,1.1456845990894209,1.2973971630120742
2015-12-25,1.2543755453659842,1.1472945649674793,1.2991128367130624
2015-12-28,1.2485321330372963,1.136802979292767,1.2948266112471987
2015-12-29,1.251841959795621,1.1427339580317684,1.2963501902068546
2015-12-30,1.2522087079600464,1.1437424409547976,1.295519810386373
2015-12-31,1.2514786723552973,1.139882076353827,1.2880798946210312
