日期,唐奇安20日,唐奇安55日,唐奇安90日,TSMOM1月,TSMOM3月,TSMOM6月,TSMOM12月,唐奇安20日·仅做多,TSMOM1月·仅做多,基准·等权买入持有
2021-01-27,1.169817536166003,1.0777013288488275,0.9920605665017171,1.253843881167616,1.1308711189722673,1.1051268695398757,1.1731679617078687,1.0714121507185856,1.10948944117703,0.963929676928128
2021-01-28,1.1640564469285342,1.0707045151180399,0.9872978749363865,1.254501917691422,1.1235291083788237,1.0998213684465927,1.1686617138228146,1.0645410356237317,1.1053972631163955,0.9563131845018853
2021-01-29,1.1682499573628,1.0780197818291577,0.9923647166083338,1.2592303413605068,1.1312052832426136,1.1054656839898651,1.1643686803334232,1.0710320675586926,1.1122295320672895,0.9645302953050124
2021-02-01,1.166527433709787,1.0847848668314077,0.9973086196321894,1.257373671874739,1.1383041324707286,1.1109730494235388,1.1661968827651676,1.0755796428324613,1.1169520307412213,0.9741431877820471
2021-02-02,1.1777022660141907,1.0839036325824123,0.9861190832944996,1.2647943250632347,1.1373794213893171,1.0985082285426129,1.14755174103857,1.0788609655795427,1.1183055724031017,0.9707550453214935
2021-02-03,1.1792247006332035,1.083231697682044,0.9852234190513659,1.2662185459304542,1.1366743357108315,1.0975104843981565,1.1458770238635416,1.077192659999714,1.116483079198142,0.9664978645044567
2021-02-04,1.1777452303247256,1.102291379969015,0.9927186914469446,1.2646299320371546,1.156674352095841,1.105860001754827,1.147314655752581,1.0846696454239078,1.1242327863949269,0.9811277114255151
2021-02-05,1.1801583215723486,1.110694186047282,1.00012076793965,1.2598451375970356,1.1654917214892582,1.1141057015625755,1.1516555816209644,1.0878342303328243,1.1242342772098655,0.9848424622676168
2021-02-08,1.186421676284984,1.1144847426168834,1.0035339615936114,1.2663214332371027,1.169469290074027,1.117907900889212,1.151096320536635,1.0940838284700318,1.130599307108197,0.9909315136012256
2021-02-09,1.1840971499365307,1.1236721008407027,1.011806686775367,1.2638403612910911,1.1791099185086857,1.1271234782353776,1.1554184532866514,1.0997231821226647,1.1364268764098298,1.0030883501775403
2021-02-10,1.1861108085240835,1.1204498629979347,1.008905233768521,1.2659896300372797,1.1757287073908167,1.123891343235919,1.1620630084599874,1.0991100076230063,1.13579323696977,1.0002639252436356
2021-02-18,1.2286997911072557,1.1630491022324225,1.0472635725372332,1.31144677444289,1.220429635236875,1.1666214267364647,1.1511151869455292,1.134283611275785,1.172140773496236,1.028368720596932
