date,策略名称,股指期货信号,股指期货仓位,沪深300主连,中证500主连,红利低波ETF,10年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连,资金占用比例
2023-05-23,风险平价策略,-1.0,0.0,0.0,0.0,0.050237320556074015,0.6786503446404334,0.04252692472468503,0.04950055556085238,0.02705063145607462,0.017310619583112908,0.04335345748942537,0.09137014598934225,0.12328557198254078
2023-05-24,风险平价策略,-1.0,0.0,0.0,0.0,0.04712410189051086,0.6861588323522987,0.04254346697739451,0.04350130070841727,0.027865905336945145,0.017854454906867316,0.04154414000717472,0.09340779782039166,0.12005078659716881
2023-05-25,风险平价策略,-1.0,0.0,0.0,0.0,0.047910447722466554,0.6774678250003228,0.04331128356911422,0.045599742951209665,0.029174252573832188,0.018695910398838403,0.04295037428669212,0.09489016349752412,0.12216801629248294
2023-05-26,风险平价策略,-1.0,0.0,0.0,0.0,0.04994429778945319,0.6686164251308869,0.04519233784057055,0.04748027706345686,0.030026316586160857,0.018869581812721904,0.04482841372339597,0.0950423500533537,0.1250696186010686
2023-05-29,风险平价策略,-1.0,0.0,0.0,0.0,0.0500931624515108,0.6693387684761011,0.04531662981435556,0.04676907582283993,0.03009582265019237,0.01891594844014719,0.044313471003465214,0.09515712134138787,0.1251344831227835
2023-05-30,风险平价策略,-1.0,0.0,0.0,0.0,0.05118284238669627,0.665980212686656,0.04528361775000254,0.047162300147733247,0.03043663758242554,0.019217841005595197,0.04490426545571527,0.09583228298517595,0.12661822582339546
2023-05-31,风险平价策略,-1.0,0.0,0.0,0.0,0.049168941116656956,0.6702533728472645,0.046043416482173034,0.04795808605985814,0.029476062581237226,0.017444924085292895,0.043081599553278595,0.0965735972742387,0.12420003736938066
2023-06-01,风险平价策略,-1.0,0.0,0.0,0.0,0.04916535760086617,0.670272399658566,0.04604199217921626,0.04795294353083429,0.029474184671456245,0.017444321055967254,0.04307914948432993,0.09656965181876374,0.12419394338021224
2023-06-02,风险平价策略,-1.0,0.0,0.0,0.0,0.0582020231067717,0.6108281076764148,0.0542188522089373,0.056449817837058124,0.03483836773807315,0.020633120916727272,0.04735457348988747,0.11747513702613019,0.14275396713586833
2023-06-05,风险平价策略,-1.0,0.0,0.0,0.0,0.06006014652517066,0.6267129816810157,0.05350427407939914,0.05027762107971693,0.03524290235992841,0.021216054623110325,0.04845934041753576,0.10452667923412318,0.1406806896130719
