date,货币信用周期策略,v0.19风险平价策略
2019-11-06,1.189945585304764,1.1971425198133698
2019-11-07,1.1916446239998042,1.1989641399933242
2019-11-08,1.1891537381353512,1.1954805770527717
2019-11-11,1.182810288465514,1.1856829812001441
2019-11-12,1.180404227108198,1.184453297589053
2019-11-13,1.1808700561827985,1.1842327257701681
2019-11-14,1.1799678905929147,1.1849841935572742
2019-11-15,1.1784770381672034,1.1822614560692781
2019-11-18,1.1846006688246542,1.1895934145037332
2019-11-19,1.1876569584218675,1.1954389069068492
2019-11-20,1.186679523232325,1.1910285831453495
2019-11-21,1.1875162139623363,1.1927144640542755
2019-11-22,1.183862454778501,1.1873580908883812
2019-11-25,1.1853299622445224,1.1907363786217502
2019-11-26,1.185213125143675,1.1895508966890567
2019-11-27,1.1856690805507422,1.1909874351693044
2019-11-28,1.1859435844545225,1.1903553233655888
2019-11-29,1.1867253382213447,1.1901763694325247
2019-12-02,1.1857885751339217,1.189270089120149
2019-12-03,1.1867482560799263,1.1913013209699161
2019-12-04,1.1878499978085562,1.1913927357695284
2019-12-05,1.1897847101403403,1.1963521614998667
2019-12-06,1.1890241613323504,1.1983343633907608
2019-12-09,1.194568118578658,1.2037288555441144
2019-12-10,1.1970361520682216,1.205920022766361
2019-12-11,1.199170558163192,1.2072376352114282
2019-12-12,1.1987661006083759,1.2068845463814988
2019-12-13,1.1997456783647642,1.2125377431331594
2019-12-16,1.20292562269125,1.2182520093876659
2019-12-17,1.2061761240210442,1.2249691212431773
2019-12-18,1.2060766344165712,1.2247895214112041
2019-12-19,1.207236158444746,1.2256003719682558
2019-12-20,1.207952521748573,1.2248571922185743
2019-12-23,1.2059927310281795,1.217207929380492
2019-12-24,1.2107189926019768,1.2244323258989018
2019-12-25,1.2115900717831343,1.2261048545603317
2019-12-26,1.212005741976105,1.228483887446084
2019-12-27,1.2122936337418002,1.2285689441318206
2019-12-30,1.2165486435672421,1.2363522280183827
2019-12-31,1.2167256828344406,1.2366035286234782
2020-01-02,1.2193439375258417,1.2425951632624552
2020-01-03,1.2180472252596974,1.2438915156704047
2020-01-06,1.2203228509502162,1.2488252751803355
2020-01-07,1.221038682752667,1.2500463772315389
2020-01-08,1.2202264726621925,1.2469000428436174
2020-01-09,1.2190419175147982,1.2459700531026785
2020-01-10,1.2202861768959534,1.2457927432021312
2020-01-13,1.2203415646011855,1.2499396474091866
2020-01-14,1.2196560662329807,1.2478135226939677
2020-01-15,1.220743864151548,1.2465281199285723
2020-01-16,1.2232058253835836,1.2483664959246568
2020-01-17,1.2232495904607534,1.2477094021852255
2020-01-20,1.2250812964446056,1.252951979101324
2020-01-21,1.2205564118841072,1.2439720907687988
2020-01-22,1.2206311460033379,1.2458928623269923
2020-01-23,1.2121616939850473,1.2285557966369496
2020-02-03,1.1956477891740713,1.211691294384305
2020-02-04,1.201463302142547,1.2103787114335234
2020-02-05,1.203568637262825,1.2108150944502085
2020-02-06,1.2082792238851787,1.2126346326250879
2020-02-07,1.2102907939189906,1.215017596744416
2020-02-10,1.2109608419391182,1.2151214883090653
