日期,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连
2017-07-12,2798.2409016986,87.3036288404,318.9652577844,1456.8648257222,,,46268.5593709391,13192.9990346013,4943.2213914808,
2017-07-13,2829.3085427969,87.4273402909,319.8480029628,1424.3678409343,,,46415.4436864024,13290.4499595843,4973.1803090049,
2017-07-14,2844.3809627357,87.4181764797,318.5533100345,1401.3699747767,,,46180.4287816611,13341.4956821944,5046.2051704700,
2017-07-17,2806.6999128888,87.4319221965,321.3192449268,1404.8696500615,,,46816.9274820021,13457.5086881266,5049.9500351605,
2017-07-18,2806.8537130922,87.1799173898,322.1431404266,1411.8690006312,,,46699.4200296315,13318.2930810080,5070.5467909583,
2017-07-19,2867.9123938647,87.1478440508,322.5550881765,1412.8689078555,,,46963.8117974654,13438.9466071774,5051.8224675057,
2017-07-20,2881.6006119724,87.3677755184,322.7316372122,1420.8681656494,,,46797.3429066070,13383.2603643300,4948.8386885165,
2017-07-21,2874.5258026133,87.2578097846,324.6148269260,1434.3669131767,,,47002.9809482556,13406.4629655164,4911.3900416114,
2017-07-24,2887.6762166727,87.3631936128,325.3798727473,1402.3698820009,,,46767.9660435143,13415.7440059910,4885.1759887778,
2017-07-25,2865.8620004096,87.1661716731,325.7918204972,1431.8671451161,,,47551.3490593186,13522.4759714486,4875.8138270515,
2017-07-26,2849.7720820311,86.9187487720,322.9670359264,1403.8697428373,,,49010.3999262540,13466.7897286011,4823.3857213843,
2017-07-27,2854.8775369012,87.1020249950,326.7334153541,1405.8582268923,,,49000.6076385565,13397.1819250419,4900.1554475398,
2017-07-28,2868.6467939751,87.0195506947,326.3214676042,1417.2920102086,,,48902.6847615810,13346.1362024317,4842.1100448368,
2017-07-31,2879.3218359761,86.7675458880,327.2630624611,1413.8121631123,,,49656.6909142926,13499.2733702621,4872.0689623610,
2017-08-01,2899.8983662101,86.6438344374,327.2042127826,1410.8294370298,,,49137.6996663222,13387.9008845673,4832.7478831106,
2017-08-02,2903.4567135438,86.7308906434,327.1453631040,1389.9503544522,,,48971.7598780172,13703.4562607027,4789.6819391696,
2017-08-03,2874.3710918597,86.7996192270,325.9095198543,1372.0539979571,,,48786.2977616763,13541.0380523977,4784.0646421339,
2017-08-04,2855.9605121767,86.8179468493,327.7338598896,1376.0309660671,,,49215.7889784658,13614.8060499593,4806.5338302769,
2017-08-07,2873.7522488451,86.4926315534,324.7913759617,1379.5108131634,,,49235.3113065017,13960.5935385292,4782.1922097886,
2017-08-08,2875.6087778888,86.5567782315,324.4971275689,1401.3841377685,,,49245.0724705196,14232.6130295375,4813.5448004428,
2017-08-09,2873.7522488451,86.5476047083,325.3798727473,1401.8812587823,,,50084.5325760626,14951.8510057629,4878.0942517898,
2017-08-10,2862.9224960904,86.6806207948,327.7338598896,1406.3553479060,,,49576.9520471296,14831.9780097254,4885.4713319437,
2017-08-11,2806.2983602585,86.8273971661,329.3816508892,1354.6547624758,,,48776.5365976584,14836.5885095730,4782.1922097886,
2017-08-14,2847.7608422338,87.1026028624,329.2639515321,1359.1288515996,,,48864.3870738198,14550.7375190218,4808.0119903274,
2017-08-15,2857.8170412203,87.1255366704,327.0276637469,1356.1461255170,,,49127.9385023043,14578.4005181074,4726.8641086341,
2017-08-16,2852.5371531911,87.0750822928,325.9683695328,1350.1806733520,,,48971.7598780172,14845.8095092682,4704.7328681723,
2017-08-17,2875.2096135518,87.1071896240,329.4993502463,1354.6547624758,,,50240.7112003497,15233.0914964665,4730.5526487110,
2017-08-18,2876.7625217957,87.0750822928,330.1466967105,1355.6490045033,,,49840.5034756141,15076.3345016481,4760.0609693268,
2017-08-21,2889.3410785712,86.9879338223,329.2051018535,1355.6490045033,,,50416.4121526727,15150.1024992097,4798.7906401350,
2017-08-22,2898.1926555613,86.9787602991,328.4989057108,1361.6144566683,,,50943.5150096416,15108.6080005813,4850.4302012125,
2017-08-23,2905.1807426588,86.9099588750,328.5577553894,1359.1288515996,,,50328.5616765112,14947.2405059153,4844.8973910970,
2017-08-24,2891.5151501126,86.8686780206,328.6754547465,1354.1576414620,,,50650.6800891033,15182.3759981429,4903.9140323285,
2017-08-25,2946.4881019461,86.7907030733,328.4400560323,1359.6259726133,,,51509.6625226822,15325.3014934184,4898.3812222131,
2017-08-28,2984.5343539213,86.6943810796,330.0878470319,1365.0943037646,,,51656.0799829514,15091.3624403911,4874.4057117128,
2017-08-29,2979.8756291896,86.8549177358,334.0307754953,1353.6605204483,,,51412.0508825028,14990.4475547715,4870.7171716358,
2017-08-30,2977.0803943506,86.9374794446,329.9701476748,1345.7065842282,,,51441.3343745566,15123.4717221792,4889.1598720207,
2017-08-31,2973.5087053897,87.0108676303,329.4405005678,1340.7353740907,,,51558.4683427720,15192.2773260107,4892.8484120976,
2017-09-01,2979.8756291896,86.8961985902,331.6767883530,1344.7123422007,,,51538.9460147361,15384.9330167391,4955.5535934061,
2017-09-04,2983.6026089750,86.8686780206,334.5015729238,1355.1518834895,,,51880.5867553641,15215.2125272879,4955.5535934061,
2017-09-05,2992.6094767895,86.6852075564,333.8542264596,1355.6490045033,,,52329.6003001894,15196.8643662662,4959.2421334830,
2017-09-06,2986.7084254627,86.8824383054,334.3838735666,1360.6202146408,,,51890.3479193820,15031.7309170704,4902.0697622900,
2017-09-07,2972.4216696190,87.1438837168,333.1480303169,1363.1058197096,,,51403.4803277196,14816.1400250648,4885.4713319437,
2017-09-08,2966.6759091166,87.2906600882,333.9130761382,1350.6777943658,,,50381.0583852285,14559.2657707603,4870.7171716358,
2017-09-11,2974.9063228092,87.1897513329,332.3829844957,1354.6547624758,,,50176.5739967302,15164.7550844781,4852.2744712510,
2017-09-12,2984.8449355701,87.2677262801,330.8528928532,1353.1633994345,,,50342.1089778955,15238.1477285651,4887.3156019822,
2017-09-13,2984.8449355701,87.1438837168,331.3236902816,1337.2555269944,,,49660.4943495681,15192.2773260107,4835.6760409046,
2017-09-14,2974.1298686873,87.5062378836,330.9117425317,1348.6893103107,,,49056.7785359066,15219.7995675434,4850.4302012125,
2017-09-15,2977.0803943506,87.4741305523,332.4418341742,1361.1173356546,,,49056.7785359066,14907.8808301736,4846.7416611355,
2017-09-18,3001.8439717873,87.2218586641,329.3816508892,1362.6086986958,,,49368.3737945706,15017.9697963041,4839.3645809816,
2017-09-19,2977.7033774308,87.3181806578,329.3228012107,1357.1403675445,,,49397.5858500703,15128.0587624346,4870.7171716358,
2017-09-20,2994.5239205953,87.2585527569,329.6170496034,1357.1403675445,,,49475.4846647363,15646.3943112991,4905.7583023670,
2017-09-21,2988.1383440236,87.1209499088,326.6157159970,1362.6086986958,,,48842.5567955752,15403.2811777609,4857.8072813664,
2017-09-22,2982.0642589920,87.2539659953,327.1453631040,1386.9676283697,,,48326.4771484130,15054.6661183476,4896.5369521746,
2017-09-25,2960.2598511861,87.3594615122,326.7334153541,1396.4129276310,,,48939.9303139077,15063.8401988585,4918.6681926364,
2017-09-26,2969.9160889287,87.3548747506,331.6767883530,1385.4762653284,,,49309.9496835711,15146.4069234564,4903.9140323285,
2017-09-27,2974.5884620300,87.2952468498,328.6166050680,1383.4877812734,,,49212.5761652386,15128.0587624346,4894.6926821361,
2017-09-28,2983.3102251523,87.3869820819,326.8511147112,1373.0482399846,,,49290.4749799046,14959.4629268292,4719.4870284801,
2017-09-29,2997.4830902261,87.3227674194,328.2635069966,1356.6432465308,,,50478.4319035610,14986.8027920625,4745.3068090189,
2017-10-09,3028.3207526944,87.0246279151,325.7329708186,1382.9906602597,,,50721.6780094956,15205.5217139290,4737.9297288650,
2017-10-10,3031.5914138653,87.0888425776,325.6152714615,1379.0136921497,,,50468.7020593236,15000.4727246791,4736.0854588265,
2017-10-11,3038.7557192872,87.0429749615,324.9679249974,1374.0424820121,,,51023.3031808546,14881.9999753348,4725.0198385956,
2017-10-12,3049.5021774201,86.7952898349,326.1449185685,1376.5280870809,,,51772.5011871333,14991.3594362680,4726.8641086341,
2017-10-13,3062.7405678737,86.7952898349,326.2626179256,1419.2804942636,,,51967.0980718811,15191.8517813123,4736.0854588265,
2017-10-16,3051.0596351205,86.5200841387,328.0281082824,1417.7891312224,,,53601.7119037620,15009.5860130902,4756.3724292498,
2017-10-17,3045.6085331691,86.2265313960,326.3214676042,1412.8179210848,,,53630.9014364742,14900.2265521570,4754.5281592113,
2017-10-18,3061.0273644032,86.2678122504,325.0267746759,1410.3323160161,,,53407.1150190143,14654.1677650571,4811.7005304043,
2017-10-19,3054.6417878315,86.3916548138,324.4971275689,1417.2920102086,,,53144.4092246048,14717.9607839349,4765.5937794422,
2017-10-20,3056.0434997619,86.3045063433,324.9090753188,1417.7891312224,,,53611.4417479994,14877.4433311292,4784.0364798271,
2017-10-23,3064.0121187346,86.3778945289,323.5555327120,1409.3380739886,,,52920.6228071450,14799.9803796348,4769.2823195192,
2017-10-24,3082.4493155735,86.3641342441,324.6148269260,1402.8755008098,,,53981.1758290201,14818.2069564570,4774.8151296347,
2017-10-25,3099.1677906732,85.8412434213,323.1435849621,1406.8524689198,,,53115.2196918927,14827.3202448681,4778.5036697116,
2017-10-26,3120.1049464055,86.0201271238,324.6148269260,1400.3898957410,,,53300.0867324030,15027.8125899124,4795.1021000580,
2017-10-27,3141.9795867228,85.5660377250,322.4373888194,1390.4474754660,,,52531.4290376495,14822.7636006626,4785.8807498656,
2017-10-30,3110.5738531244,84.9101308156,322.8493365693,1393.4302015485,,,52122.7755796793,14831.8768890737,4813.5448004428,
2017-10-31,3120.1049464055,85.0202130941,323.0847352835,1387.9618703972,,,52366.0216856139,14818.2945842302,4752.6838891729,
2017-11-01,3110.5738531244,85.2541379359,322.3785391408,1390.4474754660,,,52988.7317168067,14700.5812755868,4760.0609693268,
2017-11-02,3115.1050286187,85.1578159422,322.4962384979,1392.4359595210,,,52589.8081030738,14709.6361454824,4772.9708595962,
2017-11-03,3096.3553369181,85.2266173663,322.4962384979,1396.4129276310,,,52842.7840532459,14705.1087105346,4789.5692899425,
2017-11-06,3131.5110088567,85.3733937376,321.7900423552,1383.9849022872,,,53105.4898476553,14632.6697513694,4894.6926821361,
2017-11-07,3163.2292373168,85.0385601405,323.3789836763,1388.9561124247,,,53027.6510937562,14519.4838776738,4902.0697622900,
2017-11-08,3161.3542681467,85.1761629887,323.4378333548,1393.9273225622,,,51881.6322605944,14351.9687846043,4887.3156019822,
2017-11-09,3187.6038365275,85.0706674718,324.5559772475,1401.3841377685,,,51697.1038044074,14012.4111635174,4920.5124626749,
2017-11-10,3215.2596317859,85.0202511503,325.4387224258,1388.9561124247,,,52037.0246447520,14053.1580780478,4929.7338128673,
2017-11-13,3224.4782302053,84.4473384067,324.0482062538,1408.8409529748,,,52105.0088128209,14089.3775576304,5092.0295762539,
2017-11-14,3203.8535693347,84.7406697315,323.6426390370,1401.8812587823,,,52474.0657251950,14007.8837285696,5187.9316182550,
2017-11-15,3181.9671879691,84.7269198256,324.2220207753,1407.8467109473,,,51328.0468920332,14012.4111635174,5104.9394665233,
2017-11-16,3210.2631524489,84.9973346406,323.4688245155,1422.2632203461,,,51289.1987959939,14016.9385984652,5082.8082260615,
2017-11-17,3219.0177049951,84.9698348289,324.5696498183,1416.7948891949,,,51386.3190360923,13944.4996393001,5090.1853062154,
2017-11-20,3240.7477550653,84.8873353938,326.3657332072,1440.1595768412,,,51425.1671321317,13700.0181521175,5143.6691373314,
2017-11-21,3308.2828747078,84.8415023743,324.3378971230,1452.0904811713,,,51891.3442846043,13500.8110144132,5104.9394665233,
2017-11-22,3310.7841754353,84.3785888775,324.3958352968,1442.6451819100,,,52551.7619172738,13577.7774085262,5016.4145046760,
2017-11-23,3204.0099006302,84.4290051989,324.5696498183,1440.0927311281,,,52299.2492930178,13586.8322784219,4988.7504540988,
2017-11-24,3204.1662319256,84.7727528451,324.9752170351,1450.8130244120,,,52775.1384695002,13623.0517580045,5014.4278461419,
2017-11-27,3143.8223518747,84.7177532217,324.9752170351,1441.1137114409,,,52221.5531009390,13518.9207542045,4961.2389626240,
2017-11-28,3158.8301562397,84.6077539749,326.2498568595,1445.7081228482,,,51871.9202365846,13369.5154009263,4933.7274711492,
2017-11-29,3154.6092112621,85.2264997380,326.4816095548,1440.6032212845,,,51619.4076123286,13233.6923524916,4952.0684654657,
2017-11-30,3112.5560927810,85.2860826634,323.9323299061,1437.5402803463,,,51318.3348680234,13188.4180030133,4931.8933717175,
2017-12-01,3110.0547920535,85.2310830400,321.8465556481,1429.3724378443,,,51376.6070120825,13220.1100476481,5098.7964199980,
2017-12-04,3125.8442528958,85.2402496439,321.6148029528,1465.6172389468,,,52055.8067270675,13166.1687621766,5104.2987182930,
2017-12-05,3140.0704007835,85.2035832283,321.7886174743,1462.0438078522,,,51017.6014484475,13143.6932265634,5032.7688404585,
2017-12-06,3117.2460316451,85.2356663419,319.8766577378,1486.5473353581,,,49921.1790514003,12941.4134060452,5043.7734370484,
2017-12-07,3086.4487664377,85.1485836049,317.6750071321,1470.2116503541,,,49688.3105776911,12770.5993353853,4950.2343660341,
2017-12-08,3125.0625964185,84.9515016211,315.5892328740,1467.6591995723,,,50163.7503781806,12873.9867992058,4952.0684654657,
2017-12-11,3179.3095559461,84.7727528451,315.8209855694,1454.8969456629,,,49795.0419614745,12802.0650852437,4946.5661671707,
2017-12-12,3134.5988054421,84.6948367120,315.0677893095,1451.8340047247,,,50522.7559418156,12811.0552994890,4966.7412609189,
2017-12-13,3163.0511012174,84.7406697315,315.0098511357,1450.8130244120,,,50794.4358278096,12811.0552994890,4957.5707637607,
2017-12-14,3150.0756036935,84.9102519036,317.7908834797,1441.1137114409,,,50736.2187093823,12833.5308351021,4882.3726870629,
2017-12-15,3110.8091666391,85.1623335107,317.7908834797,1434.9878295644,,,51347.4984528688,12990.8595843941,4889.7090847895,
2017-12-18,3116.9103261814,85.1210837932,317.9646980012,1437.0297901899,,,51968.4810494266,13049.2959769882,4895.2113830844,
2017-12-19,3163.2165627077,85.0844173776,319.2972759994,1438.5612606590,,,51803.5325472159,13017.8302271299,4919.0546756959,
2017-12-20,3151.4835635879,85.1348336990,318.6020179134,1431.4143984698,,,52084.9152862812,13202.1296191576,4931.8933717175,
2017-12-21,3192.9401604779,85.1531669068,318.3123270442,1424.2675362806,,,52618.5722051980,13184.1491906671,4922.7228745592,
2017-12-22,3182.9280012290,85.4510815335,318.5440797396,1422.2255756551,,,52880.5492381208,13152.6834408087,4913.5523774010,
2017-12-25,3167.2840024026,85.3227490790,320.5139776499,1426.3094969061,,,53074.6062995451,13229.1002618934,4920.8887751276,
2017-12-26,3182.6151212525,85.1944166244,320.3981013023,1439.5822409717,,,53598.5603653907,13134.7030123182,5005.2573489837,
2017-12-27,3122.0728457941,85.2402496439,321.1512975621,1441.6242015972,,,53326.8804793967,13256.0709046291,5018.0960450052,
2017-12-28,3152.2657635292,85.3319156828,322.1941846911,1432.4353787825,,,54112.8115781651,13597.6990459488,5043.7734370484,
2017-12-29,3159.9313229541,85.4006652121,321.9044938219,1409.4633217457,,,53783.7994906011,13687.6011884014,5062.1144313649,
2018-01-02,3210.1485591870,84.9194185075,323.7585153846,1411.5052823712,,,53599.9397946095,13552.7479747226,5113.4692154513,
2018-01-03,3223.9152781543,84.9148352055,324.8593406875,1415.5892036222,,,53193.5130982070,13543.8170040638,5091.4600222714,
2018-01-04,3235.0225173211,84.7590029392,323.2950099940,1414.0577331531,,,53532.2020118757,13521.4895774168,5166.6580989692,
2018-01-05,3244.7217965935,84.7452530334,324.2799589491,1416.6101839350,,,53232.2204026263,13584.0063720283,5162.9899001059,
2018-01-08,3256.9241156781,84.9331684133,324.6855261660,1412.5262626840,,,52922.5619672719,13432.1798708288,5216.1787836239,
2018-01-09,3283.2060337065,84.9240018094,325.0910933828,1417.1206740913,,,53232.2204026263,13463.4382681346,5219.8469824872,
2018-01-10,3294.7825928381,84.6444203905,324.3958352968,1413.0367528404,,,53029.0070544250,13450.0418121464,5199.6718887390,
2018-01-11,3291.8102330611,84.4519217087,325.4387224258,1405.8898906511,,,53328.9886636745,13584.0063720283,5207.0082864656,
2018-01-12,3307.9235518523,84.5848374652,326.2498568595,1393.1276367418,,,53029.0070544250,13476.8347241228,5172.1603972642,
2018-01-15,3303.5432321809,84.3694222736,326.8292385978,1407.4213611203,,,53212.8667504166,13512.5586067580,5205.1741870340,
2018-01-16,3339.3679894935,84.3052560463,326.3657332072,1405.8898906511,,,52545.1657491839,13168.7162363943,5159.3217012426,
2018-01-17,3324.8190705849,84.1035907606,325.3807842520,1414.0577331531,,,51848.4342696367,13066.0100738182,5128.1420109045,
2018-01-18,3347.8157488598,83.8698423612,323.5847008631,1412.5262626840,,,51935.5257045801,13057.0791031594,5133.6443091994,
2018-01-19,3356.2635082260,83.8790089651,322.5418137341,1419.1626347168,,,51974.2330089994,13186.5781777119,5148.3171046527,
2018-01-22,3396.1930303985,84.1402571762,322.7156282556,1422.2255756551,,,52158.0927049910,13092.8029857946,5197.8377893073,
2018-01-23,3431.4433116913,84.1081740625,323.7585153846,1421.2045953423,,,51983.9098351042,13083.8720151358,5203.3400876023,
2018-01-24,3435.0307296990,84.1219239684,325.2649079043,1407.9318512766,,,51025.9040507268,13074.9410444770,5276.7040648685,
2018-01-25,3410.3867277332,84.2273399132,326.4816095548,1419.6731248732,,,52100.0317483621,13208.9056043589,5284.0404625951,
2018-01-26,3429.7275900354,84.2456731210,324.3958352968,1414.5682233095,,,51703.2818780644,13061.5445884888,5260.1971699836,
2018-01-29,3365.3100405932,84.2090067054,322.9473809510,1433.4563590953,,,51867.7879218463,13101.7339564534,5263.8653688469,
2018-01-30,3328.1880629486,84.1356738742,320.2242867808,1431.4143984698,,,51258.1478772425,12923.1145432775,5223.5151813505,
2018-01-31,3337.8584940997,84.2777562346,320.5139776499,1437.0297901899,,,51500.0685298631,12896.3216313011,5251.0266728253,
2018-02-01,3306.1956308146,84.4519217087,319.8766577378,1428.8619476879,,,51267.8247033474,12802.5464393837,5190.5013915807,
2018-02-02,3330.3717086924,84.3052560463,320.2822249546,1412.5262626840,,,51790.3733130078,12851.6667780071,5197.8377893073,
2018-02-05,3325.3805184208,84.1081740625,317.5011926106,1413.5472429967,,,51346.4833982699,12789.1499833955,5197.8377893073,
2018-02-06,3212.9227626149,84.4198385950,319.8187195639,1410.9947922149,,,51076.2895371250,12628.3925115372,5183.1649938541,
2018-02-07,3137.4310097577,84.4152552931,315.5312947002,1431.9248886262,,,51037.6904141044,12686.0969412911,5175.8285961275,
2018-02-08,3116.9983245836,84.1220990535,314.8360366142,1432.4353787825,,,50294.6572959561,12686.0969412911,5162.9899001059,
2018-02-09,2940.9143318435,84.3465467994,316.4003673077,1429.8829280007,,,49754.2695736665,12668.3417321361,5137.3125080628,
2018-02-12,3003.5566018271,84.4015135944,316.2265527862,1450.3025342556,,,49899.0162849941,12788.1893939327,5131.8102097678,
2018-02-13,3042.2015843046,84.3007411370,317.7908834797,1451.3235145683,,,50313.9568574665,12765.9953824889,5144.6489057894,
2018-02-14,3079.4441279018,84.2274520771,319.9345959116,1458.4703767575,,,50941.1926065526,12521.8612566068,5162.9899001059,
2018-02-22,3136.3208158223,84.0075848975,317.0956253937,1510.5403727076,,,50902.5934835319,12539.6164657619,5230.8515790771,
2018-02-23,3155.1758274343,84.0946156561,318.1964506966,1509.5193923948,,,51713.1750669664,12752.6789756226,5276.7040648685,
2018-02-26,3200.8330043129,84.5618334129,319.6449050424,1517.1767447404,,,51722.8248477216,12690.5357435799,5348.2339427030,
2018-02-27,3149.2544188289,84.8870536161,317.9646980012,1517.1767447404,,,51500.8798903526,12681.6581390024,5366.5749370195,
2018-02-28,3118.0891103793,84.8733119174,315.2416038310,1535.5543903699,,,50748.1969914492,12717.1685573125,5362.9067381562,
2018-03-01,3143.8004898502,84.8824730499,314.8360366142,1559.0369375630,,,50458.7035687940,12774.8729870664,5337.2293461130,
2018-03-02,3124.3221720692,84.8641507849,315.9948000909,1597.3236992910,,,50526.0203069266,12743.9517868903,5344.5657438397,
2018-03-05,3110.2977832669,84.8595702187,317.0956253937,1592.7292878836,,,50122.1198781312,12629.1016148074,5306.0496557749,
2018-03-06,3166.3953384761,85.1893709882,316.6900581769,1594.2607583528,,,50602.9537219352,12757.2037298229,5295.0450591850,
2018-03-07,3123.8546924425,85.1664681569,318.0805743489,1591.1978174145,,,50468.3202456701,12598.1804146312,5225.3492807821,
2018-03-08,3167.3302977296,85.1435653257,317.5011926106,1590.1768371018,,,50025.9531093704,12571.6765287659,5186.8331927174,
2018-03-09,3197.2489938412,85.1344041932,315.8209855694,1580.9880142871,,,49227.7689286557,12434.7397851286,5118.9715137462,
2018-03-12,3209.5592906788,85.2076932531,315.7630473955,1559.0369375630,,,49968.2530481139,12425.9051565069,5106.1328177246,
2018-03-13,3175.1216248420,84.9191175798,315.5312947002,1562.0998785013,,,49756.6861568402,12244.7952697608,5131.8102097678,
2018-03-14,3167.1744711874,84.8962147486,316.0527382647,1564.6523292831,,,50324.0700925289,12333.1415559784,5098.7964199980,
2018-03-15,3192.5741975738,85.0244706034,315.7630473955,1549.8481147483,,,50122.1198781312,12364.0627561546,5118.9715137462,
2018-03-16,3180.4197272784,85.0427928684,314.4304693974,1571.0647333475,,,50122.1198781312,12364.0627561546,5084.1236245448,
2018-03-19,3197.7938914620,85.1252430608,312.9240768777,1548.8131577435,,,49448.9524968056,12333.1415559784,5098.7964199980,
2018-03-20,3198.1097853563,85.4046576016,314.2566548759,1541.5684587096,,,49468.1858505578,12359.6454418437,5065.7826302283,
2018-03-21,3178.6823108601,85.3588519392,314.1987167020,1548.8131577435,,,48641.1516392148,12311.0549844240,5067.6167296599,
2018-03-22,3145.8293458584,85.5603968538,316.9218108722,1552.4355072604,,,49275.8523130361,12341.9761846002,5098.7964199980,
2018-03-23,3013.9436450103,86.0871619718,320.3981013023,1576.2395183717,,,48189.1678260391,12160.8662978541,5038.2711387534,
2018-03-26,3043.6376710695,85.9314227195,319.9925340854,1599.0085724782,,,47121.7166927941,12116.6931547452,5049.2757353434,504.2729537296
2018-03-27,3078.3859994367,85.9131004546,319.5869668686,1581.9317818984,,,47717.9506591111,12213.8740695846,5008.9255478470,497.3522502473
2018-03-28,3008.2575549139,85.8856170571,317.7329453059,1575.2045613669,,,47371.7502915722,12138.7797262997,4963.0898455424,481.3994422205
2018-03-29,3069.2250765035,85.8214891297,314.0828403543,1561.7501203040,,,47967.9842578892,12209.4567552737,4939.2552803440,480.5783418074
2018-03-30,3067.4876600852,85.7802640335,314.6622220927,1634.1971106428,,,48256.4845641716,12165.2836121649,4977.7572702798,493.0121480636
2018-04-02,3045.5330344350,85.7940057322,314.8939747880,1636.7845031549,,,48458.4347785693,12359.6454418437,4992.4246950173,488.6720458798
2018-04-03,3043.3217771753,85.6291053475,317.2115017414,1635.7495461501,,,48439.2014248171,12439.1570994395,4997.9249792939,472.1327375579
2018-04-04,3033.8449603479,85.7023944074,316.8059345245,1667.8332133001,,,48352.6513329324,12377.3146990872,4948.4224208049,470.9597369677
2018-04-09,3037.1618462374,85.9405838520,315.8209855694,1721.6509775518,,,48670.0016698431,12545.1726429007,4928.2547117909,471.8981374399
2018-04-10,3100.3406250868,85.6749110099,315.9948000909,1682.3226113679,,,48996.9686836298,12615.5029730641,4979.5906983720,485.0357440502
2018-04-11,3105.7108212890,85.8764559246,317.8488216536,1680.2526973582,,,48996.9686836298,12637.4812012402,5005.2586916626,490.0796465881
2018-04-12,3073.9634849172,86.0230340444,318.8917087826,1666.2807777928,,,48573.8349010823,12593.5247448880,5018.0926883079,502.8653530213
2018-04-13,3048.6919733775,86.0047117794,316.5162436554,1670.9380843146,,,48477.6681323215,12817.7026722839,4997.9249792939,500.8712520180
2018-04-16,2998.3068972451,86.4398655725,317.7908834797,1656.9661647493,,,48448.8809184662,12857.2634830009,5001.5918354782,497.8214504834
2018-04-17,2952.6602295264,86.4261238738,318.2543888704,1689.5673104017,,,48765.5402708744,13116.6065754785,5040.0938254141,501.3404522540
2018-04-18,2964.6641975078,87.3468176886,318.0805743489,1670.4206058122,,,49101.3910991863,13125.3978667489,5073.0955310734,504.0383536115
2018-04-19,3009.6790774380,87.1406922077,318.8917087826,1663.1759067783,,,49840.2629214722,13521.0059739182,5146.4326547608,516.8240600448
2018-04-20,2969.5605528686,87.0994671115,317.3273780891,1672.4905198219,,,49322.0930720769,13147.3760949250,5111.5975210093,512.2493577430
2018-04-23,2981.8123967614,86.8521165344,315.8209855694,1658.5186002565,,,49763.4970178581,13217.7064250884,5140.9323704842,515.7683595136
2018-04-24,3051.3455887243,86.9666306905,315.0098511357,1652.8263367299,,,49446.8376654498,12646.2724925106,5148.2660828530,524.6831639991
2018-04-25,3037.5025962740,86.6414104872,314.7201602665,1656.9661647493,,,49466.0291413534,12663.8550750514,5133.5986581155,513.7742585102
2018-04-26,2971.7881608491,86.7421829446,315.0677893095,1643.5117236864,,,49504.4120931604,12628.6899099697,5111.5975210093,517.7624605169
2018-04-27,2980.2212482039,86.5727019936,314.1987167020,1639.3718956670,,,49475.6248793051,12729.7897595796,5115.2643771937,521.0468621695
2018-05-02,2990.4045989719,86.4719295362,313.3296440945,1669.3856488074,,,49120.5825750898,12685.8333032275,5161.1000794983,520.2257617564
2018-05-03,3012.0442193539,86.6551521859,313.3296440945,1668.3506918025,,,48995.8379817168,12808.2749897116,5151.9329390373,524.3312638221
2018-05-04,2994.0642406542,86.8200525707,313.5010810692,1659.0360787590,,,49216.5399546074,12812.6479070860,5144.5992266686,524.2139637631
2018-05-07,3044.8218796385,86.4856712349,314.4725572592,1633.6796321404,,,49082.6954403564,12886.9875024514,5184.9346446967,537.5861704914
2018-05-08,3086.8282015566,86.1467093330,314.2439746262,1598.4910939758,,,49111.3764076959,12904.4791719491,5197.7686413419,538.5245709636
2018-05-09,3078.0768844903,86.0092923457,313.8439550186,1607.2882285169,,,48633.3602853706,12795.1562375883,5192.2683570654,545.6798745638
2018-05-10,3100.9894237184,86.2291595253,314.0725376515,1611.9455350387,,,48824.5667343007,12790.7833202139,5258.2717683840,558.8174811741
2018-05-11,3083.8050192973,86.2062566941,314.5297029174,1590.7289164395,,,49178.2986648214,12830.1395765838,5311.4411830574,552.7178781051
2018-05-14,3112.4456933324,86.2108372604,314.4725572592,1567.9598623330,,,49293.0225341795,12799.5291549627,5311.4411830574,546.1490747999
2018-05-15,3122.3108143889,86.1512898992,312.9296244869,1566.9249053282,,,48958.4112485518,12873.8687503281,5362.7771696385,554.5946790494
2018-05-16,3098.4435860264,86.2245789591,310.0151959170,1537.4286306902,,,48776.7651220682,12935.0895935701,5360.9437415463,554.9465792265
2018-05-17,3072.6832236535,86.0367757431,308.4151174864,1540.0160232023,,,48805.4460894077,13018.1750236843,5348.1097449010,565.2689844203
2018-05-18,3122.4439236408,86.1971297104,308.9294284105,1532.2538456660,,,49034.8938281238,12978.8187673145,5338.9426044401,570.6647871352
2018-05-21,3125.9639731576,86.4078806388,308.0150978788,1529.6664531539,,,49111.3764076959,12913.2250066980,5370.1108820072,565.8554847154
2018-05-22,3116.0438336103,86.7377516571,308.8722827523,1530.7014101588,,,49178.2986648214,12777.6645680906,5309.6077549652,569.0225863089
2018-05-23,3068.3631628829,86.7469147410,309.1580110435,1542.0859372120,,,49493.7893055561,12768.9187333417,5296.7737583199,568.4360860138
2018-05-24,3044.2028230177,86.6598654444,311.1581090816,1575.2045613669,,,49168.7383423749,12895.7333372002,5294.9403302277,568.9052862499
2018-05-25,3031.4026429567,87.1271827204,312.6438961957,1564.8549913185,,,49226.1002770539,12965.7000151912,5316.9414673339,559.9904817643
