10年国债主连,策略名称,30年国债主连,PTA主连,date,中证1000主连,原油主连,沪深300主连,沪金主连,沪铜主连,沪铝主连,红利低波ETF,豆粕主连
0.19189624807197467,全天候增强策略 (动量择时),0.19189624807197467,0.07071854263067932,2014-03-31,0.0,0.07071854263067932,0.0,0.262614790702654,0.07071854263067932,0.07071854263067932,0.0,0.07071854263067932
0.0,全天候增强策略 (动量择时),0.0,0.15679169964118142,2014-04-30,0.0592498021529115,0.15679169964118142,0.0592498021529115,0.09754189748826993,0.15679169964118142,0.15679169964118142,0.0,0.15679169964118142
0.2947001587493351,全天候增强策略 (动量择时),0.2947001587493351,0.0,2014-05-31,0.0,0.0,0.0,0.2947001587493351,0.0,0.0,0.11589952375199494,0.0
0.0,全天候增强策略 (动量择时),0.0,0.15565637476597727,2014-06-30,0.06606175140413645,0.15565637476597727,0.06606175140413645,0.0895946233618408,0.15565637476597727,0.15565637476597727,0.0,0.15565637476597727
0.15556275514338042,全天候增强策略 (动量择时),0.15556275514338042,0.05396413991806832,2014-07-31,0.05396413991806832,0.05396413991806832,0.05396413991806832,0.15556275514338042,0.05396413991806832,0.05396413991806832,0.15556275514338042,0.05396413991806832
0.28899079334641203,全天候增强策略 (动量择时),0.28899079334641203,0.0,2014-08-31,0.0,0.0,0.0,0.28899079334641203,0.0,0.0,0.13302761996076387,0.0
0.2917191257597289,全天候增强策略 (动量择时),0.2917191257597289,0.0,2014-09-30,0.0,0.0,0.0,0.2917191257597289,0.0,0.0,0.12484262272081342,0.0
0.29198784895583507,全天候增强策略 (动量择时),0.29198784895583507,0.0,2014-10-31,0.0,0.0,0.0,0.29198784895583507,0.0,0.0,0.12403645313249495,0.0
0.29068218328955975,全天候增强策略 (动量择时),0.29068218328955975,0.0,2014-11-30,0.0,0.0,0.0,0.29068218328955975,0.0,0.0,0.12795345013132067,0.0
0.29497916689534587,全天候增强策略 (动量择时),0.29497916689534587,0.0,2014-12-31,0.0,0.0,0.0,0.29497916689534587,0.0,0.0,0.1150624993139625,0.0
0.30080252743252606,全天候增强策略 (动量择时),0.30080252743252606,0.0,2015-01-31,0.0,0.0,0.0,0.30080252743252606,0.0,0.0,0.09759241770242186,0.0
0.0,全天候增强策略 (动量择时),0.0,0.1540504458932261,2015-02-28,0.07569732464064323,0.1540504458932261,0.07569732464064323,0.07835312125258288,0.1540504458932261,0.1540504458932261,0.0,0.1540504458932261
