date,策略名称,股指期货信号,股指基准仓位,股指目标波动,股指实现波动,股指波动缩放系数,股指期货仓位,沪深300主连,中证1000主连,红利低波ETF,10年国债主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连
2024-02-23,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.061709063052175536,0.38959918323478004,0.16940089759229426,0.08840643182627296,0.06704877901231521,0.04300981783147551,0.02200737082875714,0.041892135002394,0.11692632161953527
2024-03-01,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.056431760908668194,0.348754162688921,0.14622162875995653,0.09961113843996781,0.07913506053278341,0.046852767014780444,0.02546046915140072,0.051252551781914374,0.1462804607216074
2024-03-08,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.057718639638357286,0.3541657119520863,0.1379013716265639,0.10005323491032932,0.08107955721157402,0.04326334323622903,0.024983911914790772,0.05176027419818538,0.14907395531188414
2024-03-15,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04806631995979562,0.35537434063866913,0.10628671083773474,0.1053496253130372,0.0918311829528603,0.04950648066493983,0.027493431714185928,0.057583603681521635,0.1585083042372557
2024-03-22,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.061238578455240736,0.3546285437285737,0.10470518133058335,0.08675260703415526,0.10834079264609824,0.06206920719946433,0.03180679484331105,0.05210081345287326,0.13835748130970002
2024-03-29,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06066074747743834,0.356314472092075,0.1052485464275405,0.08680730055363606,0.10716767469273177,0.06265396746676494,0.03155631485532686,0.04912015405413882,0.14047082238034778
2024-04-03,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06339833058040181,0.33686668434702954,0.10255771300664183,0.09110805498423301,0.11138396176242112,0.06520404398840897,0.0327565668450856,0.05016983002146642,0.14655481446431162
2024-04-12,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06616919838428018,0.3560609580836779,0.09606593992503205,0.08723304943809701,0.1141522406809333,0.06360818124293918,0.03464866087306985,0.04846012232330887,0.1336016490486619
2024-04-19,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07203593198822021,0.38465857968340716,0.10497572967386792,0.09460476852223088,0.08362609765213438,0.06242224277540072,0.0320397096595528,0.047425547564355526,0.11821139248083046
2024-04-26,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0562866775778939,0.40237651805487323,0.1178769843199614,0.08515729110274235,0.0861198326254496,0.08098513117784249,0.03886985696103496,0.06360373838084649,0.06872396979935555
2024-04-30,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.062424267377627414,0.3632835808867449,0.1172580443863644,0.09404865320277472,0.09090727741857521,0.08983875228781323,0.04112622061133101,0.06947484915630074,0.07163835467246826
2024-05-10,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07039800528818459,0.379888400872914,0.11545996859191973,0.07754960138881369,0.09007781800306743,0.0855362388874587,0.034823533974782654,0.07189891912436341,0.07436751386849567
2024-05-17,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0723358148237291,0.38060996319550533,0.11536757053128245,0.07975874683076754,0.08788384653678642,0.08469703673336902,0.034304451426616964,0.0721358687862904,0.0729067011356528
2024-05-24,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07204235167457641,0.42028532474344193,0.13152604575545504,0.04870086676213764,0.0633717442939236,0.09479781885495844,0.03655401393798618,0.07918867155383515,0.05353316242368554
2024-05-31,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07046031978482308,0.42971246321421536,0.13046784053576213,0.040798430048215054,0.06989305439379626,0.09622260690216658,0.03516234127430921,0.07304036251091081,0.05424258133580164
2024-06-07,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05890650223288746,0.4685147860246254,0.1445298075120615,0.03784447872399632,0.05713205637568374,0.07861638446907264,0.032377991930447436,0.06709906172045725,0.05497893101076825
2024-06-14,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04984516423278796,0.4893288565727886,0.15205313284252603,0.03638918245557999,0.05058891808806545,0.08260701375543839,0.03478541282206404,0.05978760652769556,0.04461471270305406
2024-06-21,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0492032196215109,0.5033070936730403,0.1536863769883244,0.035035531362477265,0.04690302625242386,0.07301072663234916,0.03843685786022592,0.050434584009152794,0.049982583600495456
2024-06-28,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04737038053410726,0.5081282450090931,0.15519577675135288,0.033974647866334216,0.04610093671807271,0.0728678829293882,0.03869503982677339,0.05153869175069887,0.04612839861417928
2024-07-05,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.055389306875680736,0.46308931529024594,0.1496176515817909,0.04259857342347262,0.055519190736727494,0.07266592919986357,0.048275231945241956,0.0541295525623676,0.05871524838460916
2024-07-12,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.051173626082609704,0.45394228951712673,0.16329039328277767,0.04241319994740954,0.05236222314390526,0.07561257304405021,0.04375101247800866,0.049522288387281746,0.0679323941168305
2024-07-19,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.051516142744162254,0.4714730258614751,0.1717054642524454,0.038171452212080174,0.05126767694765473,0.07171938100759355,0.04033413573392635,0.048563166840904386,0.05524955439975804
2024-07-26,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05057849367892451,0.4874034866070766,0.18295111035594835,0.03191678377791745,0.04893395935523642,0.06397294250827942,0.037692130419074134,0.04982353031520909,0.04672756298233398
2024-08-02,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0497251563990924,0.5023233905163623,0.18631315483144115,0.030756471727934234,0.04614822592155652,0.05699038038471209,0.03213735955427214,0.04641316640985899,0.049192694254770124
2024-08-09,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06484906125545033,0.47830851262232876,0.174804548546368,0.03464373359267322,0.055680570466206065,0.0546617835421356,0.03067874944544979,0.05619316934270439,0.050179871186683815
2024-08-16,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.08021966064143413,0.4209243933872364,0.16895874799188831,0.043328735406028725,0.06596230526443617,0.0660218627915329,0.03637966830982583,0.05697523852208331,0.06122938768553422
2024-08-23,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07819080006574841,0.4179394610642248,0.17185915114777195,0.04633295649739395,0.07106895649717644,0.05686582035929182,0.034511742256298404,0.05822016986313688,0.06501094224895734
2024-08-30,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06784774467910118,0.4136160736715028,0.1725030588894704,0.04835296073601191,0.07137670284087724,0.058850961912445016,0.03388182360049473,0.06295556528097906,0.07061510838911757
2024-09-06,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.07095372051571398,0.43720956994074467,0.18338572907368003,0.04476838402043586,0.061768960500042436,0.04074063610064119,0.026707115692973855,0.06387891459406567,0.07058696956170236
2024-09-13,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.059203199393998394,0.45144736358431126,0.19090859856323272,0.045559213173294665,0.06438136083571253,0.03462614612093204,0.02641713534378685,0.05760378072680659,0.0698532022579249
2024-09-20,风险平价策略,-1.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.061075945573195574,0.4518301620106771,0.1867896433635961,0.047202565504021174,0.0665476455535889,0.03491975077684683,0.02738404326085386,0.053015833187054454,0.07123441077016616
2024-09-27,风险平价策略,1.0,0.2,0.1,0.27079349292420224,0.36928509219381794,0.07385701843876359,0.036928509219381796,0.036928509219381796,0.08689421541723705,0.32011261788327144,0.12080195242487989,0.06562877433408998,0.08480173762942934,0.04616673971534226,0.03533351437963724,0.06829679534485178,0.09810663443249734
2024-09-30,风险平价策略,1.0,0.2,0.1,0.3182259321328021,0.3142421465459578,0.06284842930919156,0.03142421465459578,0.03142421465459578,0.08931025704467942,0.3193103218566628,0.12111747041274167,0.067531892517165,0.08712475040532919,0.04743503691457572,0.03633567190405197,0.07033888334119728,0.09864728629440538
2024-10-11,风险平价策略,1.0,0.2,0.1,0.37427338685332256,0.2671843724736697,0.053436874494733944,0.026718437247366972,0.026718437247366972,0.04487141959940541,0.35548362000411754,0.1355445000334137,0.07121959504579736,0.09692970257151622,0.04997357295034642,0.03585780046116859,0.06144164389527198,0.09524127094422885
2024-10-18,风险平价策略,1.0,0.2,0.1,0.3883706221182181,0.25748600513238745,0.05149720102647749,0.025748600513238747,0.025748600513238747,0.0425638044461629,0.36907348439175997,0.13864060190619829,0.06639453740538173,0.08625102815264853,0.04343698318422426,0.0334172941708431,0.06181078519393527,0.10691428012236852
2024-10-25,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.046737724675275906,0.3891933474970761,0.1441681111275326,0.06945426928708531,0.08467368444669686,0.048693748621658275,0.03590156340412012,0.0650115065878698,0.11616604435268499
2024-11-01,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.045960593263070504,0.3987812705032174,0.1450170054895694,0.07026262434655439,0.0830708955792093,0.04594792494654123,0.034103306624097496,0.06415245513694984,0.11270392411079053
2024-11-08,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04645690527309224,0.4090925667580621,0.14726984381471045,0.06837700765961513,0.08607439789858734,0.04423691889269981,0.03474260581086717,0.0641729696817438,0.09957678421062191
2024-11-15,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04872223781718763,0.45679138214239423,0.15436318240547073,0.05798380778370492,0.06583788766768256,0.042421876044408925,0.035796667918796495,0.06122385841332965,0.0768590998070247
2024-11-22,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04548727046541214,0.46591844866481136,0.14550844462371898,0.05857572575444697,0.05871386126066225,0.04583712859417886,0.03849554149575317,0.05801616117237973,0.08344741796863638
2024-11-29,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04770851744604388,0.46981170895699575,0.15052434673410334,0.059042054939815396,0.056173162670637905,0.04437033639428592,0.037470820948110516,0.06015440090794728,0.07474465100206
2024-12-06,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05108220542885313,0.47147992373506414,0.14940513965276586,0.062187542430740574,0.05684364914616139,0.04324002542446491,0.0363510671883185,0.053414593131699856,0.07599585386193158
2024-12-13,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04842730730080063,0.47364334421333626,0.15302983452435176,0.060773449408729016,0.05519623632485924,0.04436638036644254,0.037642909039090136,0.05367344845630175,0.07324709036608869
2024-12-20,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04924597632568917,0.47628006016269864,0.14599086795219932,0.06363904520808848,0.05540316966567612,0.04658010060419747,0.03905995491966318,0.04990461838274593,0.07389620677904174
2024-12-27,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05162838648378941,0.46676718381587223,0.14305158888974756,0.06684811307024557,0.05610187106801755,0.04564004426908135,0.0409902711419962,0.05223453140592547,0.07673800985532458
2025-01-03,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.048411216319834444,0.4554497304397408,0.14584519456180725,0.06628947332950325,0.058460467546036954,0.048611084314128514,0.04376733626447115,0.05343098684743184,0.07973451037704585
2025-01-10,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.04922018126554925,0.43784626177704933,0.1421239633755913,0.07502642054485308,0.06313555770747381,0.04988742496719144,0.04485738833605192,0.050405654097191284,0.08749714792904863
2025-01-17,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05086802227977643,0.41359353653762165,0.14465015042836826,0.07978224089343915,0.06733370244447091,0.05179148215009713,0.04664057929711472,0.05445771144648355,0.09088257452262809
2025-01-24,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.051661936358108417,0.42173142981774814,0.14838970935154772,0.06991686534729324,0.06454372240417439,0.04510627304926207,0.041984331772541295,0.057936689132405204,0.09872904276691946
2025-01-27,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.052282835086839535,0.42499550074810855,0.14976816843813803,0.06903469541247745,0.06254768338612902,0.04457385690967568,0.04173726256679109,0.056811952196641875,0.09824804525519888
2025-02-07,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05060249661358356,0.4246930880674205,0.1505887193007546,0.0695293033966628,0.06361597117412342,0.04549845591062256,0.041361618003349754,0.0559102944015107,0.09820005313197218
2025-02-14,风险平价策略,1.0,0.2,0.1,0.20952361487005086,0.47727317067348823,0.09545463413469765,0.047727317067348826,0.047727317067348826,0.05269061018491609,0.3580343245561245,0.14051139140345426,0.07162875888867452,0.062381830084042356,0.04195378968814708,0.03337663347876825,0.05035432153831143,0.09361370604286386
2025-02-21,风险平价策略,1.0,0.2,0.1,0.2029560613313997,0.4927174844840607,0.09854349689681215,0.04927174844840607,0.04927174844840607,0.06394872742000986,0.34422364358022045,0.1118455411043829,0.06816771782998701,0.08150748349826208,0.05344579356485939,0.03816739500128382,0.0603293101185032,0.07982089098567917
2025-02-28,风险平价策略,1.0,0.2,0.1,0.1907725972535405,0.5241842981625817,0.10483685963251635,0.052418429816258175,0.052418429816258175,0.06831670054339191,0.3358900167847642,0.10647734825804722,0.07763739011388229,0.08236375976835648,0.05244497541890507,0.033284173071368474,0.05700195219829769,0.08174682421047036
2025-03-07,风险平价策略,1.0,0.2,0.1,0.18977953836597547,0.5269271959506908,0.10538543919013817,0.05269271959506908,0.05269271959506908,0.07830615502967656,0.2916689631302064,0.10090748529396218,0.09278081937777541,0.09563165826592297,0.051635954839244304,0.03315085995854735,0.055194878312245954,0.09533778660228075
2025-03-14,风险平价策略,1.0,0.2,0.1,0.19382809792293584,0.515921071669181,0.1031842143338362,0.0515921071669181,0.0515921071669181,0.08755496405078923,0.2725607602992986,0.09589958892078139,0.10000479203900751,0.10445515860229453,0.052852894635433446,0.03634661593983176,0.04835647550476269,0.09878453567396464
2025-03-21,风险平价策略,1.0,0.2,0.1,0.18884337614602462,0.5295393571161015,0.10590787142322029,0.052953935711610146,0.052953935711610146,0.09464202990029903,0.2620626405597253,0.09210645500804526,0.09467931176009592,0.09620217013402461,0.05818742606674566,0.039406712235439845,0.051684251835223086,0.1051211310771809
2025-03-28,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.10751647185256635,0.30407866963856434,0.10296349632044723,0.09319605453778108,0.09933815215949254,0.06434150822057243,0.04643371772410637,0.05697478494173094,0.12515714460473887
2025-04-03,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.11260110387302992,0.3120408435447108,0.10742081899408915,0.08115078656096918,0.0989513989482722,0.05777993818887744,0.04325077327856609,0.058360203771448786,0.12844413284003647
2025-04-11,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.05424877292716315,0.4523095698553703,0.15749111842987806,0.039882402273109324,0.0619798988582699,0.030534223205882467,0.026105413767197872,0.08671938688725199,0.09072921379587694
2025-04-18,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.055942042108973265,0.4549004496803459,0.1581037793686548,0.039821835443265445,0.0625292245134642,0.02964979945839508,0.026167500321087535,0.0791562424696079,0.09372912663620593
2025-04-25,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06182797442859497,0.4482968243157661,0.16381932338502508,0.045468842273588224,0.07136144230926014,0.03304775219663387,0.029018383807800797,0.08590070525517438,0.061258752028156414
2025-04-30,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.058732621824125586,0.45210675207528384,0.16875083379175276,0.04721050743468011,0.07405873692241861,0.03466228813634244,0.027518636089713257,0.07598207171161225,0.0609775520140712
2025-05-09,风险平价策略,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.06174622569907255,0.45213563206894275,0.16422556562422402,0.04909620697342915,0.06983134722589066,0.035602056865333846,0.02753283397774736,0.07843889504877949,0.06139123651658008
2025-05-16,风险平价策略,1.0,0.2,0.1,0.2560834743660999,0.3904976697443539,0.07809953394887079,0.03904976697443539,0.03904976697443539,0.06492751581658543,0.3927181134945304,0.14406510054867852,0.04997257587625918,0.07470768569753816,0.03650277636694783,0.026569778777939118,0.08233894264140014,0.050097976831250356
2025-05-23,风险平价策略,1.0,0.2,0.1,0.2517925071499448,0.3971524058912884,0.07943048117825768,0.03971524058912884,0.03971524058912884,0.0647588315881002,0.39350430761669375,0.14381990909154946,0.04977103925634405,0.07483549802632927,0.03545589462462739,0.02555769323463484,0.08249651765585908,0.05036982772760433
2025-05-30,风险平价策略,1.0,0.2,0.1,0.2484519382120599,0.40249233199641016,0.08049846639928204,0.04024923319964102,0.04024923319964102,0.0682226287841602,0.38592060835826586,0.1421578022892447,0.05142040296494024,0.0747830121070214,0.03468075228286512,0.02460323517144689,0.08703865018715626,0.05067444145561731
2025-06-06,风险平价策略,1.0,0.2,0.1,0.24513085446639332,0.40794538173369643,0.08158907634673929,0.04079453817336964,0.04079453817336964,0.0680686688895554,0.3878585470021318,0.14326861174344924,0.052974240199210654,0.07152487812902751,0.033900294834405445,0.025014939532766452,0.08394838759925523,0.05185235572345893
2025-06-13,风险平价策略,1.0,0.2,0.1,0.2407558730544638,0.4153585070690176,0.08307170141380353,0.041535850706901765,0.041535850706901765,0.06756759406108043,0.3880389563733298,0.14402476319549776,0.051920749085941825,0.0716185176570308,0.0336595164516565,0.02521804351016031,0.08372532296837153,0.051154835283127614
2025-06-20,风险平价策略,1.0,0.2,0.1,0.23895590384974966,0.4184872538779283,0.08369745077558566,0.04184872538779283,0.04184872538779283,0.06772950185346803,0.3906436985644853,0.14536368648220455,0.05115032090209371,0.06994773444557326,0.03397306306921116,0.02486358580161939,0.08301740448395137,0.04961355362180761
2025-06-27,风险平价策略,1.0,0.2,0.1,0.24387093782699834,0.4100529603529054,0.08201059207058109,0.041005296035290545,0.041005296035290545,0.07040706812600868,0.3952954439030562,0.14731539113363723,0.059310519426820044,0.07756407380455148,0.028514046358517762,0.017201967085808165,0.0747087262809455,0.047672171810073834
2025-07-04,风险平价策略,1.0,0.2,0.1,0.1246141966428015,0.8024767859046069,0.1604953571809214,0.0802476785904607,0.0802476785904607,0.06586364632062154,0.35933163933330137,0.1339849338785939,0.05299134486846949,0.07225207657283278,0.02621490058541967,0.01601505692913761,0.06895927424292471,0.04389177008777756
2025-07-11,风险平价策略,1.0,0.2,0.1,0.11436738139125582,0.8743751827096191,0.17487503654192382,0.08743751827096191,0.08743751827096191,0.06588026375330032,0.3522335078539991,0.13196329651386468,0.05003477578145062,0.06959388406197158,0.027090547205542242,0.016383823317284944,0.0691977370270085,0.0427471279436542
2025-07-18,风险平价策略,1.0,0.2,0.1,0.11257710356232156,0.8882800928044929,0.1776560185608986,0.0888280092804493,0.0888280092804493,0.06372863682476372,0.35009379882693087,0.13197907656294489,0.051319496087498195,0.06633879697627666,0.0277323449127144,0.016771733229686486,0.07017963791401248,0.044200460104273594
2025-07-25,风险平价策略,1.0,0.2,0.1,0.11441383917258649,0.8740201423462064,0.17480402846924128,0.08740201423462064,0.08740201423462064,0.06753532123883832,0.3353214925062508,0.11656580170656515,0.06233856717460649,0.08147527197023216,0.03550387111917069,0.021094590145718226,0.06014721433520754,0.04521384133416924
2025-08-01,风险平价策略,1.0,0.2,0.1,0.11438920018636822,0.8742084028656144,0.17484168057312288,0.08742084028656144,0.08742084028656144,0.06366948024710825,0.3385116400732229,0.11675726032064482,0.06174998164180226,0.08031479348661141,0.03300899900028794,0.023241574275101422,0.05997892365581599,0.04792566672628207
2025-08-08,风险平价策略,1.0,0.2,0.1,0.10735819969166205,0.9314612231502097,0.18629224463004196,0.09314612231502098,0.09314612231502098,0.06316158612555901,0.33519972228432043,0.11518369487028902,0.06085421642351761,0.07871251331507625,0.03208308190114082,0.02150941202841463,0.05944487503084189,0.04755865339079849
2025-08-15,风险平价策略,1.0,0.2,0.1,0.11472998796380011,0.8716117013064819,0.1743223402612964,0.0871611701306482,0.0871611701306482,0.06558630834047725,0.33747106496528656,0.10656494907714795,0.06508772908875354,0.08508747019551993,0.03349302731488173,0.02311810301442016,0.06052406201557905,0.048744945726637484
2025-08-22,风险平价策略,1.0,0.2,0.1,0.11939493824189568,0.8375564447916437,0.16751128895832876,0.08375564447916438,0.08375564447916438,0.0750793537723271,0.31007219188365387,0.09967242909592067,0.07262170336573386,0.08878826772233522,0.03907090923794244,0.026342292504798023,0.06447546826283246,0.05636609519612762
2025-08-29,风险平价策略,1.0,0.2,0.1,0.1280401672930389,0.7810049152086406,0.15620098304172814,0.07810049152086407,0.07810049152086407,0.0677485294931087,0.31817594472980687,0.09970174020154805,0.07570795358256946,0.09415911684382704,0.039783470923117736,0.025459097556232324,0.059166238167391555,0.06389692546067005
2025-09-05,风险平价策略,1.0,0.2,0.1,0.14816840358082048,0.6749077238012735,0.1349815447602547,0.06749077238012735,0.06749077238012735,0.06976852815619569,0.3185621400224258,0.10070237208849064,0.08068801072305884,0.09636088505451096,0.039753405088226876,0.025965955414764676,0.06278264143215284,0.07043451725991902
2025-09-12,风险平价策略,1.0,0.2,0.1,0.15854310257705795,0.6307433018184833,0.12614866036369665,0.06307433018184833,0.06307433018184833,0.07081040995562408,0.3077267754887486,0.09712189614161583,0.08510516866774162,0.10524059306182831,0.04145910431316228,0.025394433114206423,0.06523319996358011,0.07575975892979613
2025-09-19,风险平价策略,1.0,0.2,0.1,0.15655444603563168,0.6387554140572927,0.12775108281145856,0.06387554140572928,0.06387554140572928,0.05869695823064549,0.3292386452771953,0.103839518685391,0.07758589246251474,0.09875987475741543,0.04324137624488196,0.027774129838870707,0.0658411632694551,0.06727135842217177
2025-09-26,风险平价策略,1.0,0.2,0.1,0.1620716292101981,0.6170111356769632,0.12340222713539264,0.06170111356769632,0.06170111356769632,0.06531476276234163,0.3206138637172681,0.10318457832320861,0.08368182429350728,0.10552459802173954,0.045898332710980316,0.027991698152897777,0.04725767531685129,0.07713043956581289
2025-09-30,风险平价策略,1.0,0.2,0.1,0.1631255492015081,0.6130247560207173,0.12260495120414346,0.06130247560207173,0.06130247560207173,0.06308187677123052,0.32538595845733653,0.10280489243741112,0.08504566290849108,0.10430551866956846,0.04418164955994734,0.02648920704968935,0.04757931958545745,0.07852096335672464
2025-10-10,风险平价策略,1.0,0.2,0.1,0.16824070534897728,0.594386476165638,0.11887729523312761,0.059438647616563804,0.059438647616563804,0.07023872068329026,0.3429200115326973,0.10043177408826794,0.07847736447537898,0.1020568037719956,0.04364958996398891,0.02560635378092102,0.04915907814537343,0.068583008324959
2025-10-17,风险平价策略,1.0,0.2,0.1,0.17888388521353651,0.5590218474997255,0.1118043694999451,0.05590218474997255,0.05590218474997255,0.07244131209231734,0.3628334735451789,0.10637284054980911,0.06580043788972767,0.0984010879130974,0.039696430919401796,0.02337275201429483,0.045001670496844816,0.07427562507938305
2025-10-24,风险平价策略,1.0,0.2,0.1,0.1812687586724902,0.5516670425303478,0.11033340850606957,0.055166704253034785,0.055166704253034785,0.07771396227389463,0.36037148620398296,0.10670007123557099,0.07322231928514743,0.10917935968531838,0.04237216313476212,0.02561600421566497,0.0488881539501596,0.04560307150942933
2025-10-31,风险平价策略,1.0,0.2,0.1,0.18150735380036867,0.5509418649229235,0.11018837298458471,0.055094186492292356,0.055094186492292356,0.08083075489232366,0.3846179633598214,0.11349312235336982,0.05870660511346244,0.09338307925452173,0.04359529184628386,0.02537718878805359,0.05255687336467303,0.037250748042905686
2025-11-07,风险平价策略,0.7,0.13999999999999999,0.1,0.18418056537502056,0.5429454502780154,0.07601236303892216,0.03800618151946108,0.03800618151946108,0.08883066823483149,0.3974283057996203,0.12063733850490285,0.055011730420278425,0.09282481091058392,0.04741293786626135,0.026832729285299433,0.05543074430447265,0.0395783716348274
2025-11-14,风险平价策略,0.7,0.13999999999999999,0.1,0.1865174834388504,0.5361427687972474,0.07505998763161463,0.037529993815807315,0.037529993815807315,0.08820927811862639,0.39877827904739516,0.12273509473689598,0.05589381557518604,0.08682374244721158,0.048675443428762386,0.025126557674103555,0.05825585119280243,0.04044195014740185
2025-11-21,风险平价策略,0.5,0.1,0.1,0.19241653441172343,0.5197058574292006,0.051970585742920065,0.025985292871460033,0.025985292871460033,0.0667634810605037,0.4518435308645608,0.13004716463729585,0.05727746289259657,0.07119073416377546,0.052104646111841645,0.026448234119377547,0.05663819451236718,0.03571596589476119
2025-11-28,风险平价策略,0.5,0.1,0.1,0.18122707434298227,0.5517939323500002,0.05517939323500002,0.02758969661750001,0.02758969661750001,0.07185381573678377,0.4046304885995015,0.1277326101035137,0.06539286828868901,0.08122717501911951,0.0577474449424821,0.029556087809311658,0.06557417747455573,0.04110593879104298
2025-12-05,风险平价策略,0.5,0.1,0.1,0.17487904158011458,0.5718238108835276,0.05718238108835277,0.028591190544176383,0.028591190544176383,0.07463131829529857,0.3764671464920547,0.11414364456164605,0.07327801027227629,0.09395394731365932,0.06156891642047756,0.03325627301408868,0.07035268710939861,0.04516567543274751
2025-12-12,风险平价策略,0.5,0.1,0.1,0.15533326920475807,0.6437770898144264,0.06437770898144264,0.03218885449072132,0.03218885449072132,0.07349342169647549,0.41335600756540164,0.11805299711516236,0.06091094595803901,0.06534106413488312,0.057202937993860385,0.030737779373679434,0.06762408342099283,0.0489030537600631
2025-12-19,风险平价策略,0.5,0.1,0.1,0.15838442822330895,0.631375199707185,0.06313751997071851,0.031568759985359254,0.031568759985359254,0.07738386930697123,0.42542002514207145,0.10799970087370989,0.05364946177008728,0.06226652758279977,0.060510707858743504,0.03095258750621661,0.06849912027993918,0.05018047970874256
2025-12-26,风险平价策略,0.7,0.13999999999999999,0.1,0.15714180021969915,0.6363679164944688,0.08909150830922562,0.04454575415461281,0.04454575415461281,0.07438249104545486,0.4068420805360883,0.10190235853244223,0.05415644805103118,0.062361434394526606,0.06136049238424204,0.03107825675497705,0.06883899919791367,0.04998593079409847
2025-12-31,风险平价策略,1.0,0.2,0.1,0.15171231935045557,0.6591422531020696,0.13182845062041393,0.06591422531020696,0.06591422531020696,0.09019358063471432,0.3557800647675803,0.09278691099306918,0.062090555532839715,0.07481118140002489,0.046014824026598344,0.031950867259036675,0.06859691703331607,0.04594664773240655
2026-01-09,风险平价策略,1.0,0.2,0.1,0.1522184123930712,0.6569507487817675,0.13139014975635352,0.06569507487817676,0.06569507487817676,0.08549502658623014,0.38161298319226583,0.09932354767989099,0.04756059020416278,0.05833952457503682,0.04498873095686262,0.03110760442606382,0.06827100143419484,0.051910841188938635
2026-01-16,风险平价策略,1.0,0.2,0.1,0.14845246486502758,0.6736162992707438,0.13472325985414876,0.06736162992707438,0.06736162992707438,0.07625627212150228,0.40845932676940266,0.10479519758086392,0.03874720204804167,0.04747273250049808,0.042579057046613786,0.030278684834733446,0.06309258685490177,0.053595680389293604
2026-01-23,风险平价策略,1.0,0.2,0.1,0.1458898652753652,0.6854485732182377,0.13708971464364755,0.06854485732182378,0.06854485732182378,0.07394346707421351,0.40856252396939874,0.10526223067790082,0.038884948936690394,0.047476356132011455,0.0432718615348182,0.0300711684550905,0.06176592253578787,0.053671806040440875
